position mutID selCoef originGen type freq p1freq p2freq adapPhenoDiv FST 
1629349 41102333 -0.00121241 48830 m2 0.1575 0.146 0.169 9.2e-05 0.000996656
620897 41242298 6.31024e-05 48997 m2 0.26075 0.153 0.3685 0.000862 0.0602308
1843351 41605114 0.00140448 49427 m2 0.25075 0.256 0.2455 -4.2e-05 0.000146707
1603246 40454834 0.000758621 48061 m2 0.31075 0.3125 0.309 -1.4e-05 1.42984e-05
220693 41902510 -0.00153741 49782 m2 0.05325 0.0415 0.065 9.4e-05 0.00273855
1358011 34273825 0.00168937 40718 m2 0.62 0.7865 0.4535 -0.001332 0.117667
643873 36338119 -0.00351481 43169 m2 0.49075 0.278 0.7035 0.001702 0.181112
1979329 41358764 -7.3698e-05 49135 m2 0.1185 0.13 0.107 -9.2e-05 0.00126606
37035 41390505 -0.00119555 49173 m2 0.4 0.4155 0.3845 -0.000124 0.00100104
1671906 41143688 -0.00235885 48880 m2 0.37925 0.365 0.3935 0.000114 0.000862556
1640784 39930630 0.000687956 47439 m2 0.8645 0.8805 0.8485 -0.000128 0.00218542
1205961 39207299 -8.73167e-05 46578 m2 0.542 0.531 0.553 8.8e-05 0.000487439
123225 41319373 -0.00338682 49089 m2 0.2395 0.238 0.241 1.2e-05 1.23532e-05
1839525 41212699 0.00155748 48962 m2 0.47225 0.4395 0.505 0.000262 0.00430351
629307 39045752 4.60183e-05 46386 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1382947 39513618 -0.000750399 46942 m2 0.167 0.2175 0.1165 -0.000404 0.0183325
1926740 38597362 -0.000541494 45851 m2 0.9305 0.9385 0.9225 -6.4e-05 0.000989644
1091795 40522224 0.00124815 48141 m2 0.36575 0.378 0.3535 -9.8e-05 0.000646885
164465 39371205 0.0017209 46772 m2 0.21275 0.2145 0.211 -1.4e-05 1.8285e-05
1061601 41131819 0.00186994 48865 m2 0.068 0.072 0.064 -3.2e-05 0.000252461
143242 37344675 0.000591822 44364 m2 0.20625 0.1955 0.217 8.6e-05 0.000705894
114518 40543116 -0.00214938 48166 m2 0.842 0.8395 0.8445 2e-05 4.69798e-05
384698 36136060 0.00259166 42929 m2 0.16125 0.161 0.1615 2e-06 4.62113e-07
1741417 39739638 -0.00167663 47210 m2 0.3515 0.366 0.337 -0.000116 0.00092236
562677 41632312 0.00144908 49460 m2 0.10125 0.119 0.0835 -0.000142 0.00346228
1449680 40311063 -0.000490446 47890 m2 0.32875 0.193 0.4645 0.001086 0.0835083
1388425 41007391 -0.00292856 48718 m2 0.09225 0.0505 0.134 0.000334 0.0208152
652102 35484547 0.000830409 42154 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1832110 41692286 -0.000766319 49531 m2 0.0575 0.06 0.055 -2e-05 0.000115327
1445473 38323749 0.00179352 45526 m2 0.496 0.703 0.289 -0.001656 0.171407
1671076 34582772 -0.00120365 41085 m2 0.853 0.8665 0.8395 -0.000108 0.00145345
1199563 41860194 -0.00325767 49732 m2 0.129 0.1485 0.1095 -0.000156 0.00338424
546685 41573786 -0.00376636 49390 m2 0.11975 0.1255 0.114 -4.6e-05 0.000313656
635494 39186234 -0.00158337 46552 m2 0.0575 0.033 0.082 0.000196 0.011076
1992524 41688900 0.00264449 49527 m2 0.13025 0.137 0.1235 -5.4e-05 0.000402194
23966 41395551 0.00133915 49179 m2 0.0945 0.105 0.084 -8.4e-05 0.00128842
1539745 41066317 0.0048475 48788 m2 0.23825 0.221 0.2555 0.000138 0.00163958
689601 41744626 0.00222291 49593 m2 0.05375 0.0275 0.08 0.00021 0.013548
684093 38964016 -0.000199401 46288 m2 0.12475 0.069 0.1805 0.000446 0.0284654
1350638 40010434 -0.00294596 47533 m2 0.38 0.2135 0.5465 0.001332 0.117667
779444 33761052 -0.00172576 40108 m2 0.5025 0.3 0.705 0.00162 0.164029
989916 41518015 0.00219949 49324 m2 0.0775 0.076 0.079 1.2e-05 3.14713e-05
71559 40342043 0.00198727 47927 m2 0.065 0.077 0.053 -9.6e-05 0.0023694
449531 41892913 0.00160762 49770 m2 0.0605 0.0485 0.0725 9.6e-05 0.00253344
1800472 38808534 -0.000321544 46103 m2 0.53 0.485 0.575 0.00036 0.00812927
1128299 35454269 0.000698483 42118 m2 0.67875 0.6835 0.674 -3.8e-05 0.000103475
1321414 41720364 0.00137289 49564 m2 0.13875 0.133 0.1445 4.6e-05 0.000276677
27951 39347894 -0.000280441 46745 m2 0.537 0.4775 0.5965 0.000476 0.014239
748895 36834106 0.00270394 43758 m2 0.4975 0.7 0.295 -0.00162 0.164029
1505391 41130287 0.000216473 48864 m2 0.5105 0.4785 0.5425 0.000256 0.00409781
1353715 34788553 -0.0020859 41329 m2 0.38 0.2135 0.5465 0.001332 0.117667
1371577 40217769 -0.000256443 47779 m2 0.529 0.6605 0.3975 -0.001052 0.0694025
1260707 40290244 -0.0010627 47865 m2 0.441 0.464 0.418 -0.000184 0.00214588
629933 37537882 -0.00339479 44594 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1170792 34270348 -0.0002025 40713 m2 0.24125 0.207 0.2755 0.000274 0.00640848
1323107 36669217 -9.75386e-05 43562 m2 0.9475 0.9505 0.9445 -2.4e-05 0.000180927
1971363 37219006 -0.000798611 44214 m2 0.4905 0.46 0.521 0.000244 0.00372234
1554185 41426569 0.00403287 49216 m2 0.11775 0.1375 0.098 -0.000158 0.00375476
653792 39703811 0.000672811 47168 m2 0.063 0.09 0.036 -0.000216 0.0123494
1782996 41414531 0.0002076 49201 m2 0.2385 0.261 0.216 -0.00018 0.00278745
847765 41938495 -0.00261892 49824 m2 0.05425 0.0595 0.049 -4.2e-05 0.000537208
891746 40792404 0.00224623 48462 m2 0.25125 0.255 0.2475 -3e-05 7.47515e-05
1201307 39703152 -0.000945345 47167 m2 0.34375 0.3905 0.297 -0.000374 0.00968838
877347 39952709 -0.00248206 47464 m2 0.3105 0.3305 0.2905 -0.00016 0.00186838
112164 36701658 0.00248578 43600 m2 0.73575 0.7535 0.718 -0.000142 0.00162051
921081 40223478 -0.000486866 47786 m2 0.128 0.1185 0.1375 7.6e-05 0.000808576
1583192 41708394 -0.00364302 49550 m2 0.10525 0.085 0.1255 0.000162 0.00435438
1718167 40537246 -0.000997251 48159 m2 0.34525 0.3225 0.368 0.000182 0.00228957
1058293 40144300 0.00320451 47692 m2 0.487 0.4645 0.5095 0.00018 0.00202637
1942096 40283807 0.000719481 47858 m2 0.46875 0.4545 0.483 0.000114 0.000815435
94626 41265465 0.00182098 49025 m2 0.19125 0.1855 0.197 4.6e-05 0.000213757
395762 39561703 0.000376428 46999 m2 0.6625 0.634 0.691 0.000228 0.0036327
1027848 41522461 -0.000764056 49329 m2 0.2005 0.175 0.226 0.000204 0.00405646
1548548 41749580 0.00224662 49599 m2 0.07625 0.092 0.0605 -0.000126 0.00352182
907857 40232423 -0.000682871 47797 m2 0.08675 0.0955 0.078 -7e-05 0.0009664
925896 40055631 0.00235526 47587 m2 0.41 0.4115 0.4085 -1.2e-05 9.30136e-06
1623477 40796948 0.000674398 48468 m2 0.09525 0.0865 0.104 7e-05 0.000888429
1159321 40528235 0.0015366 48148 m2 0.607 0.578 0.636 0.000232 0.00352545
251051 41440229 0.0035325 49232 m2 0.36 0.38 0.34 -0.00016 0.00173611
840770 39171538 -0.000510299 46535 m2 0.344 0.3085 0.3795 0.000284 0.00558463
1201035 41912919 0.00175419 49794 m2 0.104 0.1095 0.0985 -4.4e-05 0.000324627
1457564 39527683 -0.000578705 46959 m2 0.157 0.23 0.084 -0.000584 0.0402641
913036 40118729 -0.00333291 47662 m2 0.70025 0.732 0.6685 -0.000254 0.00480259
1191309 41644976 -0.00091841 49475 m2 0.0535 0.045 0.062 6.8e-05 0.0014268
1110351 41878518 -0.000706545 49753 m2 0.061 0.086 0.036 -0.0002 0.0109115
640032 36048950 -0.000337592 42825 m2 0.49075 0.278 0.7035 0.001702 0.181112
627229 41423859 0.000831236 49213 m2 0.2125 0.297 0.128 -0.000676 0.0426682
1025402 34115982 -6.17831e-05 40530 m2 0.189 0.224 0.154 -0.00028 0.00799196
797020 39868525 -0.000665637 47364 m2 0.205 0.2055 0.2045 -4e-06 1.53398e-06
990442 38389401 -0.0030914 45604 m2 0.0775 0.0685 0.0865 7.2e-05 0.00113297
1138858 37807393 0.00144903 44913 m2 0.143 0.127 0.159 0.000128 0.00208893
65224 40534963 -0.000656026 48156 m2 0.3085 0.296 0.321 0.0001 0.000732441
1207469 41691045 0.000369894 49529 m2 0.12825 0.1035 0.153 0.000198 0.005479
721962 41090526 0.000252081 48816 m2 0.143 0.09 0.196 0.000424 0.0229211
1829414 38566574 -0.000424432 45814 m2 0.80225 0.816 0.7885 -0.00011 0.00119173
432150 37785423 -0.000652555 44887 m2 0.10125 0.107 0.0955 -4.6e-05 0.00036333
341121 39769089 0.000859832 47245 m2 0.79975 0.79 0.8095 7.8e-05 0.000593584
685584 39004307 -0.00122979 46336 m2 0.48375 0.267 0.7005 0.001734 0.188121
1958086 41227579 0.000414308 48980 m2 0.5435 0.538 0.549 4.4e-05 0.000121923
817055 41323356 0.00410379 49094 m2 0.11175 0.1345 0.089 -0.000182 0.00521411
665891 34528560 5.39272e-05 41020 m2 0.48375 0.267 0.7005 0.001734 0.188121
1920772 41461499 0.00304011 49257 m2 0.15 0.1535 0.1465 -2.8e-05 9.60784e-05
845138 40793998 -0.00122451 48464 m2 0.50575 0.5115 0.5 -4.6e-05 0.000132267
94166 41788667 -0.00122902 49646 m2 0.063 0.0625 0.0635 4e-06 4.23506e-06
301269 41814072 0.00166345 49676 m2 0.29125 0.2905 0.292 6e-06 2.72498e-06
904208 40700376 -0.00138644 48353 m2 0.29775 0.281 0.3145 0.000134 0.00134179
364013 41796795 -5.79822e-05 49655 m2 0.09375 0.0755 0.112 0.000146 0.00392018
1312847 41274524 0.000629577 49035 m2 0.09225 0.0605 0.124 0.000254 0.012038
479347 41027291 0.000464534 48742 m2 0.23375 0.2385 0.229 -3.8e-05 0.000125969
1640807 38710108 0.00307402 45985 m2 0.0775 0.062 0.093 0.000124 0.00336043
178443 37619588 -0.00299322 44690 m2 0.70925 0.714 0.7045 -3.8e-05 0.000109413
1418200 41323882 -0.00154255 49094 m2 0.1135 0.063 0.164 0.000404 0.0253459
1901117 40871246 -0.000528659 48556 m2 0.0555 0.062 0.049 -5.2e-05 0.000805994
1371859 41806023 0.000543951 49666 m2 0.252 0.151 0.353 0.000808 0.0541179
675604 39032525 0.000850664 46370 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1017092 41763118 0.00131417 49616 m2 0.05825 0.0435 0.073 0.000118 0.003966
104952 37927070 -0.000597982 45056 m2 0.15325 0.137 0.1695 0.00013 0.00203494
1564164 38695487 -0.00123782 45967 m2 0.418 0.39 0.446 0.000224 0.00322268
856504 41502495 0.000975582 49305 m2 0.24025 0.258 0.2225 -0.000142 0.00172609
1052063 40134161 -0.00232582 47680 m2 0.433 0.4455 0.4205 -0.0001 0.000636428
887945 41052932 -0.00217011 48772 m2 0.2825 0.273 0.292 7.6e-05 0.000445253
1293367 41273205 0.00315136 49034 m2 0.2245 0.2225 0.2265 1.6e-05 2.29753e-05
118221 41202762 -0.000387588 48950 m2 0.27225 0.273 0.2715 -6e-06 2.83905e-06
1933333 38155841 -0.00236127 45327 m2 0.20175 0.162 0.2415 0.000318 0.00981119
1976117 41928607 0.00400143 49813 m2 0.06 0.0825 0.0375 -0.00018 0.00897606
404200 39402098 0.00250068 46809 m2 0.20575 0.177 0.2345 0.00023 0.005058
1537152 39170781 0.00141279 46534 m2 0.222 0.248 0.196 -0.000208 0.00391394
763938 41928250 0.00301915 49812 m2 0.0525 0.028 0.077 0.000196 0.0120668
752259 38111472 0.00305785 45274 m2 0.5025 0.3 0.705 0.00162 0.164029
1817112 35112665 -0.00317653 41713 m2 0.602 0.6375 0.5665 -0.000284 0.0052599
487854 40879542 -0.00111615 48566 m2 0.191 0.26 0.122 -0.000552 0.0308117
854404 41512930 0.00124732 49318 m2 0.065 0.066 0.064 -8e-06 1.64541e-05
782258 35969016 0.000736598 42730 m2 0.5025 0.3 0.705 0.00162 0.164029
1741709 38672871 0.000771677 45940 m2 0.35575 0.3725 0.339 -0.000134 0.00122414
780576 39343363 -0.000333281 46739 m2 0.5025 0.3 0.705 0.00162 0.164029
114015 41248935 -0.00069552 49005 m2 0.0935 0.099 0.088 -4.4e-05 0.0003569
1551950 42011331 -0.000117854 49911 m2 0.05125 0.0295 0.073 0.000174 0.0097291
375644 39522160 -0.00292893 46952 m2 0.2205 0.248 0.193 -0.00022 0.00439988
115434 41050532 -0.000397309 48769 m2 0.10775 0.1065 0.109 1e-05 1.62524e-05
967608 41644745 4.99378e-05 49474 m2 0.0935 0.1 0.087 -5.2e-05 0.000498479
1886747 38418192 -0.000862895 45638 m2 0.32825 0.3595 0.297 -0.00025 0.00442882
1996408 41398380 -0.00170002 49182 m2 0.07575 0.078 0.0735 -1.8e-05 7.23091e-05
1078681 41403045 -0.000912885 49188 m2 0.14575 0.137 0.1545 7e-05 0.000614926
1866473 34497351 -0.00106085 40983 m2 0.579 0.608 0.55 -0.000232 0.00345013
1489292 40614358 -0.0020219 48251 m2 0.06575 0.0765 0.055 -8.6e-05 0.0018813
418327 39722198 -0.000981768 47189 m2 0.053 0.0525 0.0535 4e-06 4.98097e-06
1450496 40824063 0.00104744 48500 m2 0.09875 0.073 0.1245 0.000206 0.00745027
383991 41090084 0.00236104 48816 m2 0.1615 0.1645 0.1585 -2.4e-05 6.6461e-05
1258690 41732762 0.000173374 49579 m2 0.0845 0.1095 0.0595 -0.0002 0.00807914
1471491 36515088 2.02093e-05 43379 m2 0.501 0.304 0.698 0.001576 0.155237
71900 41573005 -0.00285853 49389 m2 0.133 0.1325 0.1335 4e-06 2.16805e-06
1371652 38990464 5.40302e-05 46320 m2 0.063 0.0905 0.0355 -0.00022 0.0128111
662862 40642029 0.00319987 48284 m2 0.28875 0.4085 0.169 -0.000958 0.0698243
1522243 40831400 -0.00197319 48509 m2 0.3255 0.289 0.362 0.000292 0.0060681
811577 40810421 0.000465753 48484 m2 0.17 0.1915 0.1485 -0.000172 0.00327605
1138113 41713233 0.00222245 49556 m2 0.08 0.0715 0.0885 6.8e-05 0.000981658
1487890 39616992 -0.0009344 47065 m2 0.145 0.078 0.212 0.000536 0.0362089
1796226 38322787 -0.00306363 45525 m2 0.135 0.143 0.127 -6.4e-05 0.000548063
1591164 41986642 0.00443797 49882 m2 0.10275 0.1005 0.105 1.8e-05 5.49123e-05
263334 41031064 -0.00180738 48746 m2 0.21225 0.268 0.1565 -0.000446 0.0185889
838669 37982440 0.00222441 45121 m2 0.7945 0.8015 0.7875 -5.6e-05 0.000300117
1902231 41914136 0.00123704 49796 m2 0.071 0.0765 0.0655 -4.4e-05 0.000458618
1739494 39358852 -0.000876785 46758 m2 0.05325 0.061 0.0455 -6.2e-05 0.00119137
595801 38997648 -0.00112014 46328 m2 0.4545 0.3875 0.5215 0.000536 0.0181059
212892 41656946 -0.000476727 49489 m2 0.1185 0.1185 0.1185 0 0
1969628 39062487 0.00154777 46405 m2 0.216 0.1885 0.2435 0.00022 0.00446576
438364 39028150 0.00203606 46365 m2 0.6375 0.6145 0.6605 0.000184 0.00228911
1566254 41486564 -0.0014795 49287 m2 0.1125 0.1085 0.1165 3.2e-05 0.00016025
1598395 40561794 0.000955178 48188 m2 0.0825 0.0715 0.0935 8.8e-05 0.00159855
938344 41436768 -0.000755392 49228 m2 0.25725 0.258 0.2565 -6e-06 2.94391e-06
938026 39532442 0.000459148 46964 m2 0.42175 0.46 0.3835 -0.000306 0.00599918
173269 39560469 0.0026864 46998 m2 0.57875 0.605 0.5525 -0.00021 0.00282636
439620 41519673 -0.00247085 49326 m2 0.3 0.3015 0.2985 -1.2e-05 1.07143e-05
261461 38741280 0.00080939 46022 m2 0.20175 0.18 0.2235 0.000174 0.00293742
1384179 36107183 0.00046466 42894 m2 0.38 0.2135 0.5465 0.001332 0.117667
308136 41954058 0.00164403 49843 m2 0.0845 0.1035 0.0655 -0.000152 0.00466651
1949443 41810794 0.00211586 49672 m2 0.07025 0.079 0.0615 -7e-05 0.00117221
914880 41040764 0.000583092 48757 m2 0.0585 0.0455 0.0715 0.000104 0.00306839
1106586 41376430 -0.000407109 49156 m2 0.29825 0.2565 0.34 0.000334 0.00832818
1304144 35354232 0.00136869 41999 m2 0.1155 0.123 0.108 -6e-05 0.000550608
1791279 41089321 0.00508972 48815 m2 0.2575 0.2405 0.2745 0.000136 0.00151156
1148054 41343331 -0.000339161 49117 m2 0.0985 0.1275 0.0695 -0.000232 0.00947096
298626 41587243 -0.000723172 49406 m2 0.365 0.3235 0.4065 0.000332 0.0074307
955315 40344336 0.00355942 47930 m2 0.289 0.344 0.234 -0.00044 0.0147217
1256299 40633687 -0.00439845 48274 m2 0.16375 0.169 0.1585 -4.2e-05 0.00020128
1284699 38736445 0.00298032 46017 m2 0.487 0.469 0.505 0.000144 0.00129688
1142664 41993059 -0.000885494 49890 m2 0.0875 0.072 0.103 0.000124 0.003009
1868152 35177078 0.00439049 41789 m2 0.10325 0.111 0.0955 -6.2e-05 0.000648697
211822 37742463 0.00266312 44836 m2 0.56725 0.5615 0.573 4.6e-05 0.000134687
159932 41991121 0.000169825 49887 m2 0.0525 0.054 0.051 -1.2e-05 4.52318e-05
359640 41233059 -0.000622879 48986 m2 0.0555 0.056 0.055 -4e-06 4.76919e-06
1758245 41227398 -0.00138462 48979 m2 0.17925 0.1885 0.17 -7.4e-05 0.000581585
676954 40337795 0.00130506 47922 m2 0.056 0.076 0.036 -0.00016 0.00756659
486057 40600581 -0.000914307 48234 m2 0.2555 0.238 0.273 0.00014 0.00160998
260698 41728471 -0.00340909 49574 m2 0.10075 0.0965 0.105 3.4e-05 0.000199367
1864980 40864751 2.27534e-05 48548 m2 0.11075 0.096 0.1255 0.000118 0.00220911
88067 41587741 0.00203039 49407 m2 0.06775 0.076 0.0595 -6.6e-05 0.00107762
1932277 41977217 0.00187594 49871 m2 0.06725 0.089 0.0455 -0.000174 0.00754156
1312844 38071117 0.000339262 45226 m2 0.45025 0.4615 0.439 -9e-05 0.000511312
1446203 40713620 0.00226388 48368 m2 0.3885 0.2305 0.5465 0.001264 0.105082
928464 35155596 0.00232582 41764 m2 0.48125 0.4935 0.469 -9.8e-05 0.000601095
631194 38890675 0.00383519 46201 m2 0.49075 0.278 0.7035 0.001702 0.181112
1550959 35967534 0.000984123 42728 m2 0.79125 0.804 0.7785 -0.000102 0.000984193
726119 37782618 0.00348285 44884 m2 0.4975 0.7 0.295 -0.00162 0.164029
407349 41229757 -0.00233041 48982 m2 0.13575 0.1005 0.171 0.000282 0.010591
1074893 41503136 8.34618e-05 49306 m2 0.0665 0.0755 0.0575 -7.2e-05 0.00130482
1331084 41599050 0.00421394 49420 m2 0.05375 0.0345 0.073 0.000154 0.0072858
352058 41917655 0.00152049 49800 m2 0.0875 0.072 0.103 0.000124 0.003009
1894896 40128828 -0.00105284 47674 m2 0.2545 0.2475 0.2615 5.6e-05 0.000258262
1928262 40844520 6.45147e-05 48524 m2 0.3435 0.346 0.341 -2e-05 2.77152e-05
1286153 41658225 -0.000374422 49490 m2 0.166 0.1475 0.1845 0.000148 0.00247212
1961519 40118164 0.00107997 47661 m2 0.47825 0.459 0.4975 0.000154 0.00148506
887646 38142470 -0.00183407 45311 m2 0.258 0.253 0.263 4e-05 0.000130592
527347 36408943 -0.00123654 43253 m2 0.68275 0.659 0.7065 0.00019 0.00260414
61836 38675006 -0.00388365 45943 m2 0.61275 0.6615 0.564 -0.00039 0.0100155
1154911 40506066 -0.00208637 48121 m2 0.786 0.759 0.813 0.000216 0.00433402
1121431 41840430 0.000864788 49708 m2 0.0595 0.0495 0.0695 8e-05 0.001787
1446112 41959852 1.26865e-05 49850 m2 0.09775 0.056 0.1395 0.000334 0.0197637
1950217 36956819 0.00327141 43903 m2 0.323 0.3245 0.3215 -1.2e-05 1.02894e-05
1548330 41275148 -0.00224083 49036 m2 0.102 0.112 0.092 -8e-05 0.00109175
1482506 37806726 0.000639232 44912 m2 0.501 0.304 0.698 0.001576 0.155237
111777 41539912 0.00273097 49350 m2 0.156 0.158 0.154 -1.6e-05 3.03804e-05
65809 40360885 -0.00188674 47949 m2 0.28875 0.2955 0.282 -5.4e-05 0.000221852
1194050 40471049 0.00177445 48080 m2 0.45075 0.481 0.4205 -0.000242 0.00369611
467279 41497273 0.00286026 49299 m2 0.1745 0.1735 0.1755 8e-06 6.94205e-06
1036455 39252028 -0.00153184 46631 m2 0.27 0.275 0.265 -4e-05 0.000126839
348165 39440100 -0.00197363 46855 m2 0.34125 0.3695 0.313 -0.000226 0.00355012
110584 41519902 0.000483982 49326 m2 0.15325 0.144 0.1625 7.4e-05 0.000659368
1064381 40757192 -0.00460883 48420 m2 0.55525 0.5525 0.558 2.2e-05 3.06239e-05
935080 36863871 0.0026546 43793 m2 0.446 0.468 0.424 -0.000176 0.00195885
1416790 41594018 -0.000803812 49414 m2 0.29025 0.17 0.4105 0.000962 0.0701928
731520 38393846 -0.00483366 45609 m2 0.42775 0.605 0.2505 -0.001418 0.12835
72332 41551716 7.12075e-05 49364 m2 0.0715 0.0875 0.0555 -0.000128 0.00385613
1759181 38039313 0.00110092 45189 m2 0.37525 0.4085 0.342 -0.000266 0.00471581
172196 41588657 0.00115416 49408 m2 0.08725 0.0855 0.089 1.4e-05 3.84555e-05
1857403 41762516 -0.00204212 49615 m2 0.11625 0.1145 0.118 1.4e-05 2.98094e-05
514969 38730118 -0.00152274 46009 m2 0.34625 0.34 0.3525 5e-05 0.000172567
655050 41486222 -0.00030527 49286 m2 0.09225 0.0465 0.138 0.000366 0.0249948
1569349 37020011 0.000755173 43978 m2 0.704 0.6755 0.7325 0.000228 0.00389785
1859034 40135993 0.000888053 47682 m2 0.0715 0.0745 0.0685 -2.4e-05 0.000135567
1282163 37116319 -0.00222426 44092 m2 0.184 0.1915 0.1765 -6e-05 0.00037464
625990 41811606 -0.00131106 49673 m2 0.08875 0.0585 0.119 0.000242 0.0113147
672968 37994638 -0.00315955 45136 m2 0.29125 0.411 0.1715 -0.000958 0.0694692
748009 40930833 0.000392251 48627 m2 0.22825 0.3255 0.131 -0.000778 0.0536898
1547390 41624585 -1.71229e-05 49450 m2 0.14975 0.117 0.1825 0.000262 0.00842382
600974 41604981 0.00318797 49427 m2 0.2495 0.335 0.164 -0.000684 0.0390401
1088819 41374808 0.00187147 49154 m2 0.16675 0.212 0.1215 -0.000362 0.0147366
1691929 41706784 0.00143337 49548 m2 0.091 0.068 0.114 0.000184 0.00639515
515869 40840284 0.00192777 48520 m2 0.183 0.1995 0.1665 -0.000132 0.00182094
1404413 41747716 -0.00184838 49597 m2 0.11125 0.152 0.0705 -0.000326 0.0167948
1499271 37295232 0.00254055 44305 m2 0.594 0.5715 0.6165 0.00018 0.00209919
1342558 40882764 0.0004839 48570 m2 0.7845 0.744 0.825 0.000324 0.00970219
942749 41641820 0.00330913 49471 m2 0.174 0.2005 0.1475 -0.000212 0.0048861
477374 41681446 0.00201513 49518 m2 0.06175 0.0615 0.062 2e-06 1.07876e-06
981527 37302602 -0.00106696 44314 m2 0.29775 0.275 0.3205 0.000182 0.00247525
333536 39047193 -8.18753e-05 46387 m2 0.24725 0.286 0.2085 -0.00031 0.00806782
509043 36921960 0.000767599 43862 m2 0.331 0.346 0.316 -0.00012 0.00101608
1537126 38695428 0.00123724 45967 m2 0.2255 0.2505 0.2005 -0.0002 0.00357859
1163077 40989799 -0.00132585 48697 m2 0.448 0.42 0.476 0.000224 0.00317029
1573186 41268826 0.000165276 49028 m2 0.11125 0.0995 0.123 9.4e-05 0.00139636
1852308 36255363 0.00151051 43071 m2 0.0655 0.0755 0.0555 -8e-05 0.00163373
713758 35961530 -0.00101108 42721 m2 0.526 0.477 0.575 0.000392 0.00963004
1175699 39284497 -0.000765568 46669 m2 0.1385 0.192 0.085 -0.000428 0.0239885
631164 41957127 0.000668943 49847 m2 0.0535 0.073 0.034 -0.000156 0.00750922
400578 37415277 -0.000229006 44448 m2 0.15775 0.148 0.1675 7.8e-05 0.000715482
685091 36550533 -0.00287696 43421 m2 0.48375 0.267 0.7005 0.001734 0.188121
1756358 41427086 -0.00458842 49217 m2 0.06725 0.058 0.0765 7.4e-05 0.00136404
966369 40422279 7e-05 48022 m2 0.08025 0.072 0.0885 6.6e-05 0.000922132
514998 37235697 0.00160315 44234 m2 0.35525 0.3545 0.356 6e-06 2.45582e-06
1759203 40140408 -0.00182128 47688 m2 0.37475 0.4085 0.341 -0.00027 0.0048613
925970 41797500 -0.000908966 49656 m2 0.054 0.0515 0.0565 2e-05 0.000122348
116225 39489350 0.000458712 46913 m2 0.65225 0.669 0.6355 -0.000134 0.00123694
708091 38219762 -0.00018557 45403 m2 0.27075 0.334 0.2075 -0.000506 0.0202617
230438 41606705 0.000156455 49429 m2 0.0885 0.0845 0.0925 3.2e-05 0.000198344
99171 41905001 -0.0020946 49785 m2 0.0835 0.0955 0.0715 -9.6e-05 0.00188167
151361 41658404 -0.00385057 49491 m2 0.20925 0.184 0.2345 0.000202 0.00385317
1538956 41641698 -0.00204774 49471 m2 0.051 0.0595 0.0425 -6.8e-05 0.0014928
729663 41626489 -0.00249786 49453 m2 0.086 0.116 0.056 -0.00024 0.0114498
1417958 38001296 0.000734805 45144 m2 0.496 0.703 0.289 -0.001656 0.171407
1969302 41919683 -0.00238623 49802 m2 0.06275 0.0855 0.04 -0.000182 0.00880022
775425 39494955 0.000570567 46920 m2 0.4975 0.7 0.295 -0.00162 0.164029
1867758 39532555 0.000204267 46964 m2 0.22575 0.2295 0.222 -3e-05 8.04551e-05
1371688 41816489 0.000162173 49679 m2 0.063 0.0905 0.0355 -0.00022 0.0128111
1404826 41225753 -0.00460242 48977 m2 0.263 0.2415 0.2845 0.000172 0.00238481
1249581 40260289 -0.00104204 47830 m2 0.0905 0.095 0.086 -3.6e-05 0.000246022
1746077 40943832 0.000655571 48642 m2 0.1995 0.1945 0.2045 4e-05 0.000156544
189034 37684894 0.00220915 44768 m2 0.37825 0.3715 0.385 5.4e-05 0.000193737
1403016 41099202 0.00151278 48827 m2 0.15 0.1845 0.1155 -0.000276 0.00933529
878850 38579693 0.00115653 45830 m2 0.7605 0.784 0.737 -0.000188 0.00303201
677009 40566285 -0.00214663 48193 m2 0.36125 0.2025 0.52 0.00127 0.109217
1919821 38656163 0.00039252 45921 m2 0.1315 0.1415 0.1215 -8e-05 0.000875597
1044093 40649381 -0.000552162 48292 m2 0.071 0.047 0.095 0.000192 0.0087327
1877213 39536195 0.000117068 46969 m2 0.4975 0.5215 0.4735 -0.000192 0.00230406
1011581 39300488 -0.00196531 46688 m2 0.6135 0.621 0.606 -6e-05 0.000237224
1771926 41185047 0.000135478 48929 m2 0.37575 0.3335 0.418 0.000338 0.0076102
343432 41420127 0.00173911 49208 m2 0.3825 0.331 0.434 0.000412 0.0112291
1456713 39305068 -0.00287002 46694 m2 0.496 0.703 0.289 -0.001656 0.171407
1255588 41376275 -0.00343127 49156 m2 0.22425 0.21 0.2385 0.000114 0.00116728
764851 41703586 0.00233034 49544 m2 0.0645 0.037 0.092 0.00022 0.0125332
770330 40445220 0.000644541 48049 m2 0.201 0.1185 0.2835 0.00066 0.0423804
377089 38075159 -0.000726905 45231 m2 0.17725 0.1975 0.157 -0.000162 0.00281187
798984 39468991 -0.00193114 46889 m2 0.81225 0.741 0.8835 0.00057 0.0332889
34837 41376673 -0.00323073 49156 m2 0.11 0.116 0.104 -4.8e-05 0.000367722
1882690 39278740 0.00248138 46662 m2 0.46 0.4375 0.4825 0.00018 0.00203804
