sim_gen inv_id qtn_id qtn_freqP1 qtn_freqP2 qtn_freq qtn_FST 
6400 26746 540329 0.0095 0.0075 0.0085 0.000118656
6400 26746 391855 0.012 0.0105 0.01125 5.05689e-05
6400 26746 549176 0.001 0.001 0.001 0
6400 26746 546546 0.0065 0.0065 0.0065 0
6400 26746 549315 0.002 0.0015 0.00175 3.57769e-05
6400 26746 547498 0.002 0.002 0.002 0
6400 26746 549071 0.0015 0 0.00075 0.000750563
6400 26746 546621 0.0045 0.0055 0.005 5.02513e-05
6400 26746 547737 0.005 0.0075 0.00625 0.000251572
6400 26746 549953 0.0015 0 0.00075 0.000750563
6400 26746 547922 0.0005 0.0005 0.0005 0
6400 26746 550529 0.0005 0 0.00025 0.000250063
6400 26746 549108 0.0025 0.0015 0.002 0.000125251
6400 26746 550161 0 0.0005 0.00025 0.000250063
6400 26746 550595 0 0.0005 0.00025 0.000250063
6400 550061 278390 0.8715 0.8605 0.866 0.000260677
6400 550061 246350 0.175 0.1865 0.18075 0.000223275
6400 550061 37301 0.4745 0.5015 0.488 0.00072942
6400 550061 298724 0.788 0.801 0.7945 0.000258774
6400 550061 495507 0.1305 0.1405 0.1355 0.00021342
6400 207405 129534 0.3005 0.3135 0.307 0.000198589
6400 207405 547469 0.005 0.0045 0.00475 1.32207e-05
6400 207405 542095 0.0145 0.016 0.01525 3.74565e-05
6400 207405 548258 0.004 0.0025 0.00325 0.000173641
6400 207405 547547 0.009 0.0105 0.00975 5.82603e-05
6400 207405 532480 0.001 0.0005 0.00075 8.33959e-05
6400 207405 550517 0.0005 0 0.00025 0.000250063
6400 207405 550156 0.001 0.001 0.001 0
6400 207405 549514 0.001 0.0005 0.00075 8.33959e-05
6400 207405 547191 0.0015 0.001 0.00125 5.00626e-05
6400 207405 550316 0.0005 0.0005 0.0005 0
6400 207405 543096 0.0005 0 0.00025 0.000250063
6400 549476 114546 0.112 0.1045 0.10825 0.000145677
6400 549476 452461 0.016 0.011 0.0135 0.000469298
6400 549476 209057 0.9975 0.996 0.99675 0.000173641
6400 549476 264712 0.509 0.507 0.508 4.00102e-06
6400 549476 494514 0.158 0.1805 0.16925 0.000900132
6400 386198 219077 0.1575 0.1465 0.152 0.000234685
6400 386198 550308 0.0005 0.0015 0.001 0.00025025
6400 549294 461949 0.0945 0.0895 0.092 7.4818e-05
6400 550507 142244 0.149 0.1475 0.14825 4.45467e-06
6400 550507 535467 0.093 0.1005 0.09675 0.000160918
6400 547062 209057 0.9975 0.996 0.99675 NAN
6400 547062 264712 0.509 0.507 0.508 0.000173641
6400 547062 94372 0.0805 0.0725 0.0765 4.00102e-06
6400 550506 128197 0.713 0.701 0.707 0.000173786
6400 550506 476332 0.209 0.213 0.211 2.40271e-05
6400 550506 398517 0.553 0.553 0.553 0
6400 550612 494009 0.1565 0.1445 0.1505 0.000281581
6400 550614 94827 0.2835 0.279 0.28125 2.50435e-05
6400 550614 242113 0.855 0.841 0.848 0.000380151
6600 5372 264506 0.102 0.125 0.1135 0.00131438
6600 5372 370833 0.039 0.055 0.047 0.00142886
6600 5372 415463 0.073 0.077 0.075 5.76577e-05
6600 5372 565402 0.006 0.0055 0.00575 1.09324e-05
6600 5372 527223 0.01 0.007 0.0085 0.000266975
6600 343693 131933 0.0495 0.0395 0.0445 NAN
6600 343693 562668 0.011 0.01 0.0105 NAN
6600 343693 564972 0.0055 0.0065 0.006 NAN
6600 567546 269803 0.3115 0.314 0.31275 7.26956e-06
6600 396676 452721 0.0375 0.0355 0.0365 NAN
6600 396676 436625 0.0815 0.0805 0.081 2.84351e-05
6600 396676 302147 0.513 0.5395 0.52625 3.35845e-06
6600 396676 413697 0.0815 0.0805 0.081 0.000704191
6600 396676 553179 0.0155 0.0135 0.0145 3.35845e-06
6600 396676 430044 0.0815 0.0805 0.081 6.99802e-05
6600 396676 567416 0 0.0005 0.00025 3.35845e-06
6600 155542 538413 0.042 0.0335 0.03775 NAN
6600 566762 224342 1 1 1 NAN
6600 566762 555766 0.0185 0.021 0.01975 NAN
6600 566762 319461 0.125 0.1135 0.11925 NAN
6600 210729 271946 0.723 0.719 0.721 1.98848e-05
6600 210729 130643 0.723 0.719 0.721 1.98848e-05
6600 210729 338027 0.723 0.719 0.721 1.98848e-05
6600 210729 157050 0.723 0.719 0.721 1.98848e-05
6600 210729 551316 0.0595 0.065 0.06225 0.00012955
6600 210729 562653 0.005 0.0075 0.00625 0.000251572
6600 210729 551764 0.0055 0.003 0.00425 0.000369216
6600 210729 564037 0.0055 0.006 0.00575 1.09324e-05
6600 210729 548053 0.002 0.0035 0.00275 0.00020511
6600 210729 563822 0.0005 0.001 0.00075 8.33959e-05
6600 526828 271677 0.308 0.3065 0.30725 2.64274e-06
6600 526828 492028 0.298 0.2805 0.28925 0.000372414
6600 526828 567109 0.0025 0.0015 0.002 0.000125251
6600 526828 567471 0.001 0.001 0.001 0
6600 382500 480054 0.1725 0.1595 0.166 0.000305178
6600 382500 449792 0.1725 0.158 0.16525 0.000381047
6600 551533 215135 0.061 0.057 0.059 7.20474e-05
6600 26746 514401 0.1895 0.196 0.19275 6.78835e-05
6600 26746 168930 0.919 0.925 0.922 0.000125146
6600 26746 312371 0.516 0.5045 0.51025 0.000132306
6600 26746 356321 0.2365 0.2125 0.2245 0.000827112
6600 26746 564834 0.0095 0.0075 0.0085 0.000118656
6600 26746 558930 0.035 0.0385 0.03675 8.65127e-05
6600 26746 482639 0.0185 0.0205 0.0195 5.23019e-05
6600 26746 561008 0.013 0.01 0.0115 0.000197928
6600 26746 566194 0.003 0.0025 0.00275 2.27899e-05
6600 26746 565921 0.002 0 0.001 0.001001
6600 26746 565985 0.0005 0.0005 0.0005 0
6600 26746 567705 0.0005 0 0.00025 0.000250063
6600 26746 565834 0.0035 0.0005 0.002 0.00112725
6600 26746 562485 0.0005 0.001 0.00075 8.33959e-05
6600 26746 567605 0 0.0005 0.00025 0.000250063
6600 558169 430073 0.2955 0.309 0.30225 0.000216044
6600 558169 335301 0.349 0.344 0.3465 2.76014e-05
6600 207405 129534 0.3195 0.313 0.31625 4.88471e-05
6600 207405 547547 0.0255 0.021 0.02325 0.000222925
6600 207405 556731 0.0315 0.0295 0.0305 3.38183e-05
6600 207405 547469 0.0215 0.02 0.02075 2.76829e-05
6600 207405 562545 0.002 0.003 0.0025 0.000100251
6600 207405 567320 0 0.0005 0.00025 0.000250063
6600 550612 494009 0.0605 0.0535 0.057 0.000227903
6600 461918 565909 0.0015 0.0025 0.002 NAN
6600 386198 219077 0.144 0.126 0.135 0.000693642
6600 386198 567012 0.0005 0 0.00025 0.000250063
6600 567460 18268 0.1305 0.1285 0.1295 8.87077e-06
6600 567460 107923 0.538 0.556 0.547 0.000326888
6600 567460 557444 0.054 0.0565 0.05525 2.99344e-05
6600 567460 336531 0.5285 0.5285 0.5285 0
6600 567460 542247 0.0785 0.092 0.08525 0.000584266
6600 567460 167320 0.9525 0.9435 0.948 0.000410784
6600 567126 224342 1 1 1 NAN
6600 564077 275038 0.3125 0.312 0.31225 2.91036e-07
6600 563506 422828 0.1405 0.1495 0.145 0.000163339
6600 563506 51220 1 1 1 NAN
6600 563506 346194 0.185 0.1725 0.17875 0.000266096
6600 563913 22275 0.8325 0.819 0.82575 0.000316655
6600 563913 25321 1 1 1 NAN
6600 567128 107923 0.538 0.556 0.547 0.000326888
6600 567776 232695 0.2945 0.2805 0.2875 0.000239207
6600 567776 439548 0.2905 0.277 0.28375 0.000224185
6800 5372 415463 0.1125 0.107 0.10975 7.74014e-05
6800 5372 264506 0.326 0.309 0.3175 0.00033342
6800 5372 370833 0.261 0.2465 0.25375 0.000277578
6800 5372 583635 0.0105 0.01 0.01025 6.16071e-06
6800 5372 573940 0.0095 0.0065 0.008 0.000283518
6800 5372 584166 0.003 0.001 0.002 0.000501002
6800 5372 580826 0.0005 0.0005 0.0005 0
6800 5372 584947 0 0.001 0.0005 0.00050025
6800 5372 584837 0 0.0005 0.00025 0.000250063
6800 343693 131933 0.016 0.017 0.0165 NAN
6800 396676 436625 0.041 0.051 0.046 NAN
6800 396676 569629 0.009 0.014 0.0115 NAN
6800 396676 302147 0.625 0.6405 0.63275 0.000569684
6800 396676 413697 0.041 0.051 0.046 0.000549801
6800 396676 430044 0.041 0.051 0.046 0.00025847
6800 396676 452721 0.0115 0.0075 0.0095 0.000569684
6800 396676 553179 0.0115 0.0075 0.0095 0.000569684
6800 155542 538413 0.0785 0.073 0.07575 0.000108017
6800 571443 461949 0.339 0.354 0.3465 0.000248413
6800 571443 154608 0.3915 0.389 0.39025 6.56637e-06
6800 210729 271946 0.5785 0.577 0.57775 2.30575e-06
6800 210729 130643 0.5785 0.577 0.57775 2.30575e-06
6800 210729 338027 0.5785 0.577 0.57775 2.30575e-06
6800 210729 157050 0.5785 0.577 0.57775 2.30575e-06
6800 210729 578795 0.013 0.004 0.0085 0.00240278
6800 210729 583164 0.0005 0.001 0.00075 8.33959e-05
6800 210729 551316 0.0035 0.0035 0.0035 0
6800 210729 582390 0.0015 0.0015 0.0015 0
6800 210729 584560 0 0.0005 0.00025 0.000250063
6800 526828 271677 0.3965 0.4065 0.4015 0.000104038
6800 526828 492028 0.4035 0.4045 0.404 1.03827e-06
6800 526828 577990 0.0155 0.013 0.01425 0.000111234
6800 382500 480054 0.027 0.0245 0.02575 NAN
6800 382500 449792 0.027 0.0245 0.02575 NAN
6800 26746 168930 0.965 0.962 0.9635 NAN
6800 26746 312371 0.463 0.4665 0.46475 6.39791e-05
6800 26746 356321 0.3275 0.33 0.32875 1.23112e-05
6800 26746 558930 0.143 0.1265 0.13475 7.0806e-06
6800 26746 514401 0.1635 0.171 0.16725 0.000583764
6800 26746 482639 0.026 0.024 0.025 0.000100968
6800 26746 584223 0.002 0.0015 0.00175 4.10256e-05
6800 26746 583574 0.0015 0.002 0.00175 3.57769e-05
6800 26746 575017 0.01 0.009 0.0095 3.57769e-05
6800 26746 581000 0.0055 0.003 0.00425 2.65682e-05
6800 26746 582933 0.0075 0.0055 0.0065 0.000369216
6800 26746 573104 0.004 0.001 0.0025 0.000154853
6800 26746 579841 0.0025 0.0005 0.0015 0.000902256
6800 26746 584988 0.0005 0 0.00025 0.000667668
6800 26746 580169 0.0025 0.005 0.00375 0.000250063
6800 26746 582392 0.0005 0.002 0.00125 0.000418235
6800 26746 584393 0.004 0.003 0.0035 0.000450563
6800 26746 584966 0.0005 0 0.00025 7.16794e-05
6800 26746 584853 0.0005 0.0005 0.0005 0.000250063
6800 26746 584827 0.0005 0.001 0.00075 0
6800 26746 585004 0.0005 0 0.00025 8.33959e-05
6800 26746 585009 0.0005 0 0.00025 0.000250063
6800 26746 585054 0 0.0005 0.00025 0.000250063
6800 563913 22275 0.8445 0.846 0.84525 4.30038e-06
6800 563913 25321 1 1 1 NAN
6800 207405 129534 0.19 0.211 0.2005 0.000687774
6800 207405 547547 0.0295 0.033 0.03125 0.000101161
6800 207405 556731 0.055 0.062 0.0585 0.000222413
6800 207405 582701 0.002 0.0045 0.00325 0.000482337
6800 207405 584306 0.0025 0.0025 0.0025 0
6800 207405 577395 0.008 0.0105 0.00925 0.000170496
6800 207405 582133 0.0075 0.0085 0.008 3.1502e-05
6800 550612 494009 0.073 0.076 0.0745 3.26325e-05
6800 550612 581912 0.0015 0.0025 0.002 0.000125251
6800 461918 565909 0.0375 0.029 0.03325 NAN
6800 386198 219077 0.2315 0.2395 0.2355 8.88693e-05
6800 386198 584022 0.0035 0.0045 0.004 6.2751e-05
6800 570155 181698 0.0815 0.091 0.08625 0.000286286
6800 570155 216119 0.4125 0.41 0.41125 6.45332e-06
6800 570155 580021 0.005 0.002 0.0035 0.000645115
6800 584272 267662 0.461 0.447 0.454 0.000197673
6800 582773 93448 0.7565 0.7765 0.7665 0.000558729
6800 582773 352100 0.5165 0.506 0.51125 0.000110306
6800 582773 474538 0.941 0.9415 0.94125 1.13023e-06
6800 582773 180703 0.698 0.709 0.7035 0.000145023
6800 577741 267495 0.9285 0.951 0.93975 0.0022353
6800 577741 68495 1 1 1 NAN
6800 577741 396460 0.188 0.182 0.185 5.96916e-05
6800 584633 476332 0.2915 0.2945 0.293 1.08616e-05
6800 584633 398517 0.722 0.7085 0.71525 0.00022371
6800 584633 435526 0.591 0.611 0.601 0.000417016
6800 584633 479590 0.1695 0.1885 0.179 0.000614117
6800 584633 224342 1 1 1 NAN
6800 584633 426650 0.364 0.3605 0.36225 1.32561e-05
6800 584633 555766 0.0555 0.0465 0.051 0.000418397
6800 584889 302147 0.625 0.6405 0.63275 0.00025847
6800 584889 558244 0.197 0.1745 0.18575 0.000836794
6800 584889 367889 0.959 0.949 0.954 0.000569684
6800 584889 302525 0.389 0.3705 0.37975 0.000363261
6800 584548 123678 0.591 0.605 0.598 0.00020383
7000 5372 264506 0.2715 0.3025 0.287 0.00117406
7000 5372 370833 0.2385 0.266 0.25225 0.00100235
7000 5372 415463 0.0225 0.023 0.02275 2.81121e-06
7000 5372 600922 0.001 0.0035 0.00225 0.00069601
7000 5372 601168 0.0045 0.0045 0.0045 0
7000 5372 601262 0.0005 0.001 0.00075 8.33959e-05
7000 5372 597570 0.001 0 0.0005 0.00050025
7000 5372 602133 0 0.0005 0.00025 0.000250063
7000 601396 248380 0.9095 0.9195 0.9145 0.000319735
7000 601396 238243 0.585 0.5905 0.58775 3.12113e-05
7000 585493 531500 0.0445 0.0335 0.039 NAN
7000 585493 428992 0.4125 0.3945 0.4035 0.000807119
7000 585493 267495 0.9415 0.9345 0.938 0.000336536
7000 396676 436625 0.03 0.027 0.0285 NAN
7000 396676 302147 0.804 0.8145 0.80925 8.12634e-05
7000 396676 413697 0.03 0.027 0.0285 0.000178555
7000 396676 430044 0.03 0.027 0.0285 8.12634e-05
7000 155542 538413 0.0065 0.0045 0.0055 NAN
7000 210729 271946 0.445 0.4365 0.44075 7.3279e-05
7000 210729 130643 0.445 0.4365 0.44075 7.3279e-05
7000 210729 338027 0.445 0.4365 0.44075 7.3279e-05
7000 210729 157050 0.445 0.4365 0.44075 7.3279e-05
7000 210729 600876 0.004 0.002 0.003 0.000334336
7000 210729 601295 0.0115 0.0075 0.0095 0.000425091
7000 210729 598310 0 0.0005 0.00025 0.000250063
7000 526828 271677 0.4125 0.3885 0.4005 0.000599751
7000 526828 492028 0.3465 0.3675 0.357 0.000480285
7000 600888 508098 0.26 0.269 0.2645 0.000104092
7000 592718 554301 0.0825 0.088 0.08525 9.6977e-05
7000 592718 484878 0.332 0.3465 0.33925 0.000234487
7000 592718 212330 0.9925 0.993 0.99275 8.68365e-06
7000 207405 129534 0.093 0.0815 0.08725 0.000415163
7000 207405 556731 0.015 0.0175 0.01625 9.77422e-05
7000 207405 599889 0.004 0.006 0.005 0.000201005
7000 207405 602234 0.0005 0.0005 0.0005 0
7000 550612 494009 0.024 0.029 0.0265 NAN
7000 461918 565909 0.082 0.076 0.079 0.000123696
7000 461918 597765 0.011 0.008 0.0095 0.000239114
7000 386198 219077 0.048 0.0395 0.04375 NAN
7000 570155 580021 0.029 0.024 0.0265 NAN
7000 570155 181698 0.0495 0.0505 0.05 NAN
7000 570155 216119 0.433 0.4465 0.43975 0.000242269
7000 584272 267662 0.4065 0.399 0.40275 5.84616e-05
7000 600175 7551 0.7965 0.797 0.79675 3.85947e-07
7000 600175 132334 0.3315 0.322 0.32675 0.000102564
7000 599656 591961 0.056 0.063 0.0595 0.000218907
7000 599656 209057 0.8595 0.8585 0.859 2.06409e-06
7000 599656 264712 0.7305 0.729 0.72975 2.85222e-06
7000 601040 298724 0.922 0.9185 0.92025 4.17292e-05
7000 601040 425305 0.7035 0.6805 0.692 0.000620496
7000 600960 298724 0.922 0.9185 0.92025 4.17292e-05
7000 601735 367889 0.97 0.973 0.9715 NAN
7000 601735 571244 0.042 0.036 0.039 NAN
7000 601827 446468 0.0625 0.055 0.05875 0.000254302
7000 601827 376471 0.03 0.0215 0.02575 0.000719996
7000 601827 167989 0.481 0.488 0.4845 4.90471e-05
7000 602365 313353 0.3155 0.306 0.31075 0.000105341
7000 602366 403821 0.437 0.4385 0.43775 2.28542e-06
7000 602366 373447 0.1445 0.142 0.14325 1.27313e-05
7200 5372 415463 0.0355 0.027 0.03125 NAN
7200 5372 264506 0.4255 0.4415 0.4335 0.000596645
7200 5372 370833 0.3825 0.4 0.39125 0.00026061
7200 5372 615424 0.0085 0.0075 0.008 0.000321457
7200 5372 618845 0.0015 0.001 0.00125 3.1502e-05
7200 5372 619004 0.002 0.002 0.002 5.00626e-05
7200 616128 209057 0.8785 0.8855 0.882 0.000117702
7200 396676 436625 0.1465 0.1635 0.155 0.000551632
7200 396676 302147 0.645 0.6555 0.65025 0.000121194
7200 396676 413697 0.1465 0.1635 0.155 0.000551632
7200 396676 430044 0.1465 0.1635 0.155 0.000551632
7200 396676 613648 0.0055 0.0085 0.007 0.000323694
7200 396676 618930 0.001 0.002 0.0015 0.000166917
7200 396676 616414 0.0035 0.0055 0.0045 0.000223227
7200 396676 619153 0.0005 0.0005 0.0005 0
7200 600960 298724 0.8425 0.861 0.85175 0.000677605
7200 617848 554892 0.111 0.1215 0.11625 0.000268285
7200 617848 423102 0.218 0.201 0.2095 0.000436267
7200 616473 302147 0.645 0.6555 0.65025 0.000121194
7200 616473 328106 0.3025 0.298 0.30025 2.40957e-05
7200 616473 143933 0.4215 0.414 0.41775 5.78145e-05
7200 616473 367889 0.8535 0.8365 0.845 0.000551632
7200 616473 507498 0.127 0.121 0.124 8.28546e-05
7200 210729 271946 0.5985 0.585 0.59175 0.000188601
7200 210729 130643 0.5985 0.585 0.59175 0.000188601
7200 210729 338027 0.5985 0.585 0.59175 0.000188601
7200 210729 157050 0.5985 0.585 0.59175 0.000188601
7200 210729 619147 0.0005 0.0005 0.0005 0
7200 210729 619002 0.0005 0 0.00025 0.000250063
7200 210729 608536 0.005 0.01 0.0075 0.000839631
7200 210729 614972 0.005 0.005 0.005 0
7200 210729 614466 0.0025 0.003 0.00275 2.27899e-05
7200 210729 619118 0.0005 0 0.00025 0.000250063
7200 210729 619239 0 0.0005 0.00025 0.000250063
7200 526828 271677 0.4965 0.4765 0.4865 0.000400292
7200 526828 492028 0.505 0.489 0.497 0.000256009
7200 526828 618588 0.003 0.0005 0.00175 0.000894422
7200 526828 618803 0.002 0.0005 0.00125 0.000450563
7200 526828 618854 0.0005 0 0.00025 0.000250063
7200 612523 366766 0.3515 0.342 0.34675 9.96073e-05
7200 570155 580021 0.009 0.0155 0.01225 NAN
7200 570155 181698 0.106 0.11 0.108 0.000872938
7200 570155 216119 0.268 0.2675 0.26775 4.15213e-05
7200 613799 168920 0.6215 0.6095 0.6155 0.000152117
7200 613799 441595 0.734 0.73 0.732 2.03899e-05
7200 613799 460716 0.3245 0.324 0.32425 2.85242e-07
7200 207405 129534 0.116 0.1195 0.11775 2.94797e-05
7200 207405 609585 0.0605 0.0585 0.0595 1.787e-05
7200 207405 619241 0 0.0005 0.00025 0.000250063
7200 618843 96339 0.6915 0.669 0.68025 0.00058187
7200 618843 86434 1 1 1 NAN
7200 461918 565909 0.027 0.0305 0.02875 NAN
7200 386198 219077 0.04 0.0455 0.04275 NAN
7200 617936 584364 0.1575 0.163 0.16025 5.61975e-05
7200 616536 261759 0.1735 0.16 0.16675 0.000327919
7200 615624 558421 0.0815 0.077 0.07925 6.93784e-05
7200 617849 216119 0.268 0.2675 0.26775 3.1878e-07
7200 617849 107583 1 1 1 NAN
7200 617322 407442 0.307 0.289 0.298 0.000387197
7200 617144 37301 0.217 0.221 0.219 2.33865e-05
7200 617144 284223 0.407 0.431 0.419 0.000591524
7200 617144 298724 0.8425 0.861 0.85175 0.000677605
7200 617144 425305 0.703 0.695 0.699 7.6046e-05
7200 617144 390647 0.1645 0.169 0.16675 3.64354e-05
7200 617144 432182 0.0395 0.039 0.03925 1.65741e-06
7200 617053 618785 0.001 0 0.0005 NAN
7200 617053 598014 0.1205 0.123 0.12175 0.00050025
7200 617053 88415 0.3155 0.309 0.31225 1.46128e-05
7200 617053 244157 0.699 0.6955 0.69725 4.91851e-05
7200 617053 176146 1 1 1 1.45079e-05
7200 617594 557444 0.2385 0.246 0.24225 7.66078e-05
7200 619247 558244 0.154 0.1455 0.14975 0.000141861
7200 619247 478158 0.318 0.304 0.311 0.000228674
7200 619248 167320 1 1 1 NAN
7400 5372 264506 0.547 0.576 0.5615 0.000853919
7400 5372 618845 0.027 0.0245 0.02575 6.22834e-05
7400 5372 370833 0.4725 0.5 0.48625 0.000756822
7400 5372 415463 0.0155 0.017 0.01625 3.51872e-05
7400 5372 622637 0.0635 0.0795 0.0715 0.000964033
7400 5372 634954 0.001 0.0025 0.00175 0.000321992
7400 5372 633307 0.0035 0.0035 0.0035 0
7400 5372 635905 0.0005 0.0005 0.0005 0
7400 616536 261759 0.1865 0.1905 0.1885 2.61493e-05
7400 616128 209057 0.9155 0.929 0.92225 0.000635416
7400 616128 635077 0.001 0.0015 0.00125 5.00626e-05
7400 396676 436625 0.2485 0.247 0.24775 3.01819e-06
7400 396676 302147 0.8355 0.8295 0.8325 6.45422e-05
7400 396676 413697 0.2485 0.247 0.24775 3.01819e-06
7400 396676 430044 0.2485 0.247 0.24775 3.01819e-06
7400 396676 613648 0.028 0.026 0.027 3.80648e-05
7400 396676 624418 0.009 0.01 0.0095 2.65682e-05
7400 396676 635643 0.0005 0.0005 0.0005 0
7400 628999 535334 0.278 0.2735 0.27575 2.5349e-05
7400 636397 22275 0.913 0.9105 0.91175 1.94191e-05
7400 636397 25321 1 1 1 NAN
7400 636397 54678 1 1 1 NAN
7400 636397 289244 0.8485 0.8285 0.8385 0.000738456
7400 210729 271946 0.66 0.681 0.6705 0.000499027
7400 210729 130643 0.66 0.681 0.6705 0.000499027
7400 210729 338027 0.66 0.681 0.6705 0.000499027
7400 210729 157050 0.66 0.681 0.6705 0.000499027
7400 210729 631571 0.006 0.0075 0.00675 8.38997e-05
7400 210729 634847 0.0065 0.003 0.00475 0.000647814
7400 210729 634829 0.0025 0.0025 0.0025 0
7400 210729 635653 0.001 0.0005 0.00075 8.33959e-05
7400 210729 635764 0.0005 0.0005 0.0005 0
7400 210729 636421 0.0005 0 0.00025 0.000250063
7400 526828 271677 0.3085 0.288 0.29825 0.000501978
7400 526828 492028 0.407 0.392 0.3995 0.000234473
7400 526828 632896 0.004 0.0025 0.00325 0.000173641
7400 526828 635571 0.0015 0 0.00075 0.000750563
7400 526828 635203 0.002 0.001 0.0015 0.000166917
7400 612523 366766 0.5065 0.4925 0.4995 0.000196
7400 631698 555638 0.093 0.095 0.094 1.17421e-05
7400 631698 521662 0.509 0.5015 0.50525 5.62562e-05
7400 631698 168920 0.6205 0.6245 0.6225 1.70217e-05
7400 631698 441595 0.83 0.8365 0.83325 7.60196e-05
7400 570155 580021 0.003 0.006 0.0045 NAN
7400 570155 181698 0.1235 0.11 0.11675 0.00050226
7400 570155 216119 0.264 0.2475 0.25575 0.000441842
7400 207405 129534 0.032 0.026 0.029 NAN
7400 207405 609585 0.0095 0.0095 0.0095 NAN
7400 207405 636428 0 0.0005 0.00025 NAN
7400 461918 565909 0.027 0.0345 0.03075 NAN
7400 635539 301925 0.5505 0.5535 0.552 9.09841e-06
7400 635091 464266 0.532 0.5325 0.53225 2.51044e-07
7400 634393 561384 0.067 0.073 0.07 0.000138249
7400 634393 616868 0.0295 0.0305 0.03 8.59107e-06
7400 633665 535334 0.278 0.2735 0.27575 2.5349e-05
7400 633665 446468 0.0615 0.0645 0.063 3.81156e-05
7400 636396 284593 0.4685 0.447 0.45775 0.000465574
7400 636396 313353 0.127 0.1225 0.12475 4.63652e-05
7400 636396 540479 0.0535 0.0515 0.0525 2.0103e-05
7400 636396 604633 0.0455 0.045 0.04525 1.44668e-06
7600 5372 648633 0.026 0.03 0.028 NAN
7600 5372 264506 0.4855 0.5005 0.493 0.000146972
7600 5372 370833 0.384 0.3875 0.38575 0.000225044
7600 5372 651989 0.0085 0.0065 0.0075 1.29248e-05
7600 5372 652944 0.0035 0.002 0.00275 0.000134341
7600 5372 618845 0.046 0.0395 0.04275 0.00020511
7600 5372 622637 0.006 0.006 0.006 0.00025811
7600 5372 651346 0.0035 0.0025 0.003 0
7600 5372 652614 0.004 0.0045 0.00425 8.35841e-05
7600 5372 651456 0.004 0.005 0.0045 1.47686e-05
7600 5372 643382 0.008 0.014 0.011 5.58067e-05
7600 5372 653429 0.001 0 0.0005 0.000827282
7600 5372 651901 0.003 0.002 0.0025 0.00050025
7600 5372 653371 0.0005 0.001 0.00075 0.000100251
7600 5372 652422 0.0005 0.0025 0.0015 8.33959e-05
7600 5372 653754 0 0.0005 0.00025 0.000667668
7600 653702 168920 0.6535 0.6515 0.6525 4.41026e-06
7600 653702 441595 0.7445 0.746 0.74525 2.96283e-06
7600 653702 315666 0.9335 0.941 0.93725 0.000239108
7600 653702 535110 0.307 0.334 0.3205 0.000836855
7600 653702 198491 0.9335 0.941 0.93725 0.000239108
7600 616128 209057 0.868 0.85 0.859 0.000668764
7600 616128 635077 0.0065 0.0025 0.0045 0.000892907
7600 616128 647033 0.0035 0.0015 0.0025 0.000401003
7600 396676 436625 0.333 0.3245 0.32875 8.18517e-05
7600 396676 302147 0.853 0.8455 0.84925 0.000109842
7600 396676 413697 0.333 0.3245 0.32875 8.18517e-05
7600 396676 430044 0.333 0.3245 0.32875 8.18517e-05
7600 396676 652103 0.0025 0.002 0.00225 2.78404e-05
7600 396676 646272 0.001 0.0025 0.00175 0.000321992
7600 396676 652315 0.0025 0.0035 0.003 8.35841e-05
7600 396676 652791 0.0025 0.0015 0.002 0.000125251
7600 396676 651408 0.0045 0.005 0.00475 1.32207e-05
7600 396676 613648 0.0015 0.0005 0.001 0.00025025
7600 396676 653720 0.0005 0 0.00025 0.000250063
7600 396676 653638 0 0.0005 0.00025 0.000250063
7600 626095 653724 0.0005 0 0.00025 NAN
7600 653188 430036 0.1255 0.12 0.12275 7.02297e-05
7600 653188 419581 0.8825 0.89 0.88625 0.000139494
7600 653188 73351 1 1 1 NAN
7600 653188 194895 1 1 1 NAN
7600 653188 579841 0.1355 0.1415 0.1385 7.54288e-05
7600 210729 271946 0.5755 0.5915 0.5835 0.000263344
7600 210729 130643 0.5755 0.5915 0.5835 0.000263344
7600 210729 338027 0.5755 0.5915 0.5835 0.000263344
7600 210729 157050 0.5755 0.5915 0.5835 0.000263344
7600 210729 644637 0.018 0.0225 0.02025 0.000255167
7600 210729 649863 0.012 0.021 0.0165 0.00124786
7600 210729 648603 0.0025 0.0015 0.002 0.000125251
7600 210729 651561 0.001 0.0005 0.00075 8.33959e-05
7600 210729 653479 0.0005 0.001 0.00075 8.33959e-05
7600 210729 650532 0.0005 0.001 0.00075 8.33959e-05
7600 210729 653757 0 0.0005 0.00025 0.000250063
7600 526828 271677 0.181 0.178 0.1795 1.5277e-05
7600 526828 492028 0.2055 0.23 0.21775 0.000880985
7600 612523 644919 0.0095 0.0095 0.0095 NAN
7600 612523 366766 0.436 0.4315 0.43375 0
7600 631698 555638 0.08 0.0665 0.07325 0.000671177
7600 631698 521662 0.4615 0.4425 0.452 0.000364358
7600 631698 168920 0.6535 0.6515 0.6525 4.41026e-06
7600 631698 441595 0.7445 0.746 0.74525 2.96283e-06
7600 207405 129534 0.0665 0.059 0.06275 0.000239108
7600 647607 286228 0.925 0.923 0.924 1.42401e-05
7600 647607 153794 0.5295 0.5415 0.5355 0.00014473
7600 647607 521662 0.4615 0.4425 0.452 0.000364358
7600 647607 168920 0.6535 0.6515 0.6525 4.41026e-06
7600 647607 441595 0.7445 0.746 0.74525 2.96283e-06
7600 461918 565909 0.015 0.009 0.012 NAN
7600 538575 651623 0.0025 0.002 0.00225 NAN
