"seed" "muBase" "muInv" "sigmaK" "alpha" "rep" "n" "enVar" "mig1" "mig2" "theta1" "theta2" "burnin" "chromNum" "r" "dom"
3384073 1e-07 1e-06 0.75 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384074 1e-07 1e-06 0.75 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384075 1e-07 1e-06 0.75 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384076 1e-07 1e-06 0.75 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384077 1e-07 1e-06 0.75 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384078 1e-07 1e-06 0.75 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384079 1e-07 1e-06 0.75 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384080 1e-07 1e-06 0.75 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384081 1e-07 1e-06 0.75 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384082 1e-07 1e-06 0.75 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384083 1e-07 1e-06 0.75 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384084 1e-07 1e-06 0.75 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384085 1e-07 1e-06 0.75 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384086 1e-07 1e-06 0.75 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384087 1e-07 1e-06 0.75 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384088 1e-07 1e-06 0.75 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384089 1e-07 1e-06 0.75 0.2 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384090 1e-07 1e-06 0.75 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384091 1e-07 1e-06 0.75 0.2 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384092 1e-07 1e-06 0.75 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384093 1e-07 1e-06 0.75 0.2 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384094 1e-07 1e-06 0.75 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384095 1e-07 1e-06 0.75 0.2 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384096 1e-07 1e-06 0.75 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384097 1e-07 1e-06 0.75 0.2 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384098 1e-07 1e-06 0.75 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384099 1e-07 1e-06 0.75 0.2 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384100 1e-07 1e-06 0.75 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384101 1e-07 1e-06 0.75 0.2 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384102 1e-07 1e-06 0.75 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384103 1e-07 1e-06 0.75 0.2 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384104 1e-07 1e-06 0.75 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384105 1e-07 1e-06 0.75 0.2 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384106 1e-07 1e-06 0.75 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384107 1e-07 1e-06 0.75 0.2 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384108 1e-07 1e-06 0.75 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384109 1e-07 1e-06 0.75 0.2 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384110 1e-07 1e-06 0.75 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384111 1e-07 1e-06 0.75 0.2 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384112 1e-07 1e-06 0.75 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384113 1e-07 1e-06 0.75 0.2 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384114 1e-07 1e-06 0.75 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384115 1e-07 1e-06 0.75 0.2 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384116 1e-07 1e-06 0.75 0.2 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384117 1e-07 1e-06 0.75 0.2 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384118 1e-07 1e-06 0.75 0.2 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384119 1e-07 1e-06 0.75 0.2 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384120 1e-07 1e-06 0.75 0.2 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384121 1e-07 1e-06 0.75 0.2 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384122 1e-07 1e-06 1.5 0.002 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384123 1e-07 1e-06 1.5 0.002 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384124 1e-07 1e-06 1.5 0.002 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384125 1e-07 1e-06 1.5 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384126 1e-07 1e-06 1.5 0.002 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384127 1e-07 1e-06 1.5 0.002 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384128 1e-07 1e-06 1.5 0.002 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384129 1e-07 1e-06 1.5 0.002 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384130 1e-07 1e-06 1.5 0.002 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384131 1e-07 1e-06 1.5 0.002 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384132 1e-07 1e-06 1.5 0.002 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384133 1e-07 1e-06 1.5 0.002 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384134 1e-07 1e-06 1.5 0.002 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384135 1e-07 1e-06 1.5 0.002 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384136 1e-07 1e-06 1.5 0.002 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384137 1e-07 1e-06 1.5 0.002 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384138 1e-07 1e-06 1.5 0.002 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384139 1e-07 1e-06 1.5 0.002 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384140 1e-07 1e-06 1.5 0.002 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384141 1e-07 1e-06 1.5 0.002 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384142 1e-07 1e-06 1.5 0.002 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384143 1e-07 1e-06 1.5 0.002 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384144 1e-07 1e-06 1.5 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384145 1e-07 1e-06 1.5 0.002 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384146 1e-07 1e-06 1.5 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384147 1e-07 1e-06 1.5 0.002 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384148 1e-07 1e-06 1.5 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384149 1e-07 1e-06 1.5 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384150 1e-07 1e-06 1.5 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384151 1e-07 1e-06 1.5 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384152 1e-07 1e-06 1.5 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384153 1e-07 1e-06 1.5 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384154 1e-07 1e-06 1.5 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384155 1e-07 1e-06 1.5 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384156 1e-07 1e-06 1.5 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384157 1e-07 1e-06 1.5 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384158 1e-07 1e-06 1.5 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384159 1e-07 1e-06 1.5 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384160 1e-07 1e-06 1.5 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384161 1e-07 1e-06 1.5 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384162 1e-07 1e-06 1.5 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384163 1e-07 1e-06 1.5 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384164 1e-07 1e-06 1.5 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384165 1e-07 1e-06 1.5 0.002 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384166 1e-07 1e-06 1.5 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384167 1e-07 1e-06 1.5 0.002 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384168 1e-07 1e-06 1.5 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384169 1e-07 1e-06 1.5 0.002 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384170 1e-07 1e-06 1.5 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384171 1e-07 1e-06 1.5 0.002 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384172 1e-07 1e-06 1.5 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384173 1e-07 1e-06 1.5 0.002 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384174 1e-07 1e-06 1.5 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384175 1e-07 1e-06 1.5 0.002 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384176 1e-07 1e-06 1.5 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384177 1e-07 1e-06 1.5 0.002 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384178 1e-07 1e-06 1.5 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384179 1e-07 1e-06 1.5 0.002 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384180 1e-07 1e-06 1.5 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384181 1e-07 1e-06 1.5 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384182 1e-07 1e-06 1.5 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384183 1e-07 1e-06 1.5 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384184 1e-07 1e-06 1.5 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384185 1e-07 1e-06 1.5 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384186 1e-07 1e-06 1.5 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384187 1e-07 1e-06 1.5 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384188 1e-07 1e-06 1.5 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384189 1e-07 1e-06 1.5 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384190 1e-07 1e-06 1.5 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384191 1e-07 1e-06 1.5 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384192 1e-07 1e-06 1.5 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384193 1e-07 1e-06 1.5 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384194 1e-07 1e-06 1.5 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384195 1e-07 1e-06 1.5 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384196 1e-07 1e-06 1.5 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384197 1e-07 1e-06 1.5 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384198 1e-07 1e-06 1.5 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384199 1e-07 1e-06 1.5 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384200 1e-07 1e-06 1.5 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384201 1e-07 1e-06 1.5 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384202 1e-07 1e-06 1.5 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384203 1e-07 1e-06 1.5 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384204 1e-07 1e-06 1.5 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384205 1e-07 1e-06 1.5 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384206 1e-07 1e-06 1.5 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384207 1e-07 1e-06 1.5 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384208 1e-07 1e-06 1.5 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384209 1e-07 1e-06 1.5 0.2 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384210 1e-07 1e-06 1.5 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384211 1e-07 1e-06 1.5 0.2 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384212 1e-07 1e-06 1.5 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384213 1e-07 1e-06 1.5 0.2 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384214 1e-07 1e-06 1.5 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384215 1e-07 1e-06 1.5 0.2 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384216 1e-07 1e-06 1.5 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384217 1e-07 1e-06 1.5 0.2 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384218 1e-07 1e-06 1.5 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384219 1e-07 1e-06 1.5 0.2 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384220 1e-07 1e-06 1.5 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384221 1e-07 1e-06 1.5 0.2 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384222 1e-07 1e-06 1.5 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384223 1e-07 1e-06 1.5 0.2 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384224 1e-07 1e-06 1.5 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384225 1e-07 1e-06 1.5 0.2 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384226 1e-07 1e-06 1.5 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384227 1e-07 1e-06 1.5 0.2 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384228 1e-07 1e-06 1.5 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384229 1e-07 1e-06 1.5 0.2 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384230 1e-07 1e-06 1.5 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384231 1e-07 1e-06 1.5 0.2 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384232 1e-07 1e-06 1.5 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384233 1e-07 1e-06 1.5 0.2 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384234 1e-07 1e-06 1.5 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384235 1e-07 1e-06 1.5 0.2 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384236 1e-07 1e-06 1.5 0.2 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384237 1e-07 1e-06 1.5 0.2 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384238 1e-07 1e-06 1.5 0.2 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384239 1e-07 1e-06 1.5 0.2 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384240 1e-07 1e-06 1.5 0.2 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384241 1e-07 1e-06 1.5 0.2 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384242 1e-07 1e-06 3 0.002 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384243 1e-07 1e-06 3 0.002 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384244 1e-07 1e-06 3 0.002 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384245 1e-07 1e-06 3 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384246 1e-07 1e-06 3 0.002 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384247 1e-07 1e-06 3 0.002 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384248 1e-07 1e-06 3 0.002 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384249 1e-07 1e-06 3 0.002 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384250 1e-07 1e-06 3 0.002 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384251 1e-07 1e-06 3 0.002 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384252 1e-07 1e-06 3 0.002 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384253 1e-07 1e-06 3 0.002 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384254 1e-07 1e-06 3 0.002 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384255 1e-07 1e-06 3 0.002 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384256 1e-07 1e-06 3 0.002 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384257 1e-07 1e-06 3 0.002 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384258 1e-07 1e-06 3 0.002 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384259 1e-07 1e-06 3 0.002 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384260 1e-07 1e-06 3 0.002 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384261 1e-07 1e-06 3 0.002 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384262 1e-07 1e-06 3 0.002 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384263 1e-07 1e-06 3 0.002 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384264 1e-07 1e-06 3 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384265 1e-07 1e-06 3 0.002 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384266 1e-07 1e-06 3 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384267 1e-07 1e-06 3 0.002 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384268 1e-07 1e-06 3 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384269 1e-07 1e-06 3 0.002 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384270 1e-07 1e-06 3 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384271 1e-07 1e-06 3 0.002 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384272 1e-07 1e-06 3 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384273 1e-07 1e-06 3 0.002 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384274 1e-07 1e-06 3 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384275 1e-07 1e-06 3 0.002 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384276 1e-07 1e-06 3 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384277 1e-07 1e-06 3 0.002 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384278 1e-07 1e-06 3 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384279 1e-07 1e-06 3 0.002 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384280 1e-07 1e-06 3 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384281 1e-07 1e-06 3 0.002 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384282 1e-07 1e-06 3 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384283 1e-07 1e-06 3 0.002 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384284 1e-07 1e-06 3 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384285 1e-07 1e-06 3 0.002 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384286 1e-07 1e-06 3 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384287 1e-07 1e-06 3 0.002 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384288 1e-07 1e-06 3 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384289 1e-07 1e-06 3 0.002 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384290 1e-07 1e-06 3 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384291 1e-07 1e-06 3 0.002 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384292 1e-07 1e-06 3 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384293 1e-07 1e-06 3 0.002 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384294 1e-07 1e-06 3 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384295 1e-07 1e-06 3 0.002 5 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384296 1e-07 1e-06 3 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384297 1e-07 1e-06 3 0.002 5 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384298 1e-07 1e-06 3 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384299 1e-07 1e-06 3 0.002 5 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384300 1e-07 1e-06 3 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384301 1e-07 1e-06 3 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384302 1e-07 1e-06 3 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384303 1e-07 1e-06 3 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384304 1e-07 1e-06 3 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384305 1e-07 1e-06 3 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384306 1e-07 1e-06 3 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384307 1e-07 1e-06 3 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384308 1e-07 1e-06 3 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384309 1e-07 1e-06 3 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384310 1e-07 1e-06 3 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384311 1e-07 1e-06 3 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384312 1e-07 1e-06 3 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384313 1e-07 1e-06 3 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384314 1e-07 1e-06 3 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384315 1e-07 1e-06 3 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384316 1e-07 1e-06 3 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384317 1e-07 1e-06 3 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384318 1e-07 1e-06 3 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384319 1e-07 1e-06 3 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384320 1e-07 1e-06 3 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384321 1e-07 1e-06 3 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384322 1e-07 1e-06 3 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384323 1e-07 1e-06 3 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384324 1e-07 1e-06 3 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384325 1e-07 1e-06 3 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384326 1e-07 1e-06 3 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384327 1e-07 1e-06 3 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384328 1e-07 1e-06 3 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
