"seed" "inv_id" "sim_gen" "freq" "freq_p1" "freq_p2" "num_qtns" "mean_qtnSelCoef" "sd_qtnSelCoef" "mean_qtnDom" "sd_qtnDom" "inv_FST" "muBase" "muInv" "sigmaK" "alpha" "rep" "n" "enVar" "mig1" "mig2" "theta1" "theta2" "burnin" "chromNum" "r" "dom" "inv_originGen" "inv_pos" "inv_end" "inv_length"
"3384725" 41238708 49000 0.00025 0 5e-04 3 -0.00139818 0.00161553 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49000 327803 328142 340
"3384725" 41238709 49000 0.00025 0 5e-04 119 6.50978e-05 0.00198833 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49000 362323 384815 22493
"3384725" 41269323 49600 0.05875 0.066 0.0515 15 -0.000171291 0.00167123 0 0 0.000950524 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49036 1020770 1024450 3681
"3384725" 41269323 49400 0.06825 0.0945 0.042 16 -0.000104288 0.00163665 0 0 0.0108357 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49036 1020770 1024450 3681
"3384725" 41269323 49200 0.06375 0.0885 0.039 15 -0.000171291 0.00167123 0 0 0.0102631 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49036 1020770 1024450 3681
"3384725" 41269323 49800 0.009 0.0105 0.0075 15 -0.000171291 0.00167123 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49036 1020770 1024450 3681
"3384725" 41272747 49600 0.03025 0.0185 0.042 53 -0.000632939 0.00210953 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49040 1165080 1175423 10344
"3384725" 41272747 49400 0.02575 0.0125 0.039 55 -0.000628338 0.00210677 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49040 1165080 1175423 10344
"3384725" 41272747 49200 0.04825 0.024 0.0725 54 -0.000635308 0.0020896 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49040 1165080 1175423 10344
"3384725" 41272747 50000 0.051 0.0355 0.0665 55 -0.000571574 0.00213325 0 0 0.00496395 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49040 1165080 1175423 10344
"3384725" 41272747 49800 0.067 0.038 0.096 56 -0.000693529 0.0020712 0 0 0.0134536 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49040 1165080 1175423 10344
"3384725" 41289426 49200 0.00475 0.005 0.0045 27 -0.00036441 0.00204416 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49060 1685160 1689764 4605
"3384725" 41321266 49200 0.01475 0.0095 0.02 206 0.000246625 0.00193692 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49098 56103 97216 41114
"3384725" 41322157 49400 0.0175 0.0135 0.0215 9 0.000348614 0.00216129 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49099 1934509 1935737 1229
"3384725" 41322157 49200 0.02975 0.044 0.0155 9 0.000348614 0.00216129 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49099 1934509 1935737 1229
"3384725" 41347384 49200 0.00175 0.002 0.0015 22 0.000815635 0.00161443 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49129 1748157 1752199 4043
"3384725" 41359251 49200 0.00075 5e-04 0.001 229 0.000225928 0.00195601 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49143 1708104 1757732 49629
"3384725" 41366634 49200 0.004 0.007 0.001 130 -2.49187e-05 0.00174029 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49152 24029 56624 32596
"3384725" 41366635 49200 0.00325 0.0015 0.005 39 0.000150827 0.00182612 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49152 348144 354273 6130
"3384725" 41389526 49200 0.00275 0.002 0.0035 200 0.000160004 0.00210212 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49179 818499 862235 43737
"3384725" 41398805 49200 0.00375 0.0025 0.005 145 -0.000164673 0.00196567 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49190 716333 744782 28450
"3384725" 41399662 49200 0.00025 5e-04 0 7 -0.00133268 0.00170513 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49191 1436540 1439043 2504
"3384725" 41399663 49200 0.001 5e-04 0.0015 222 1.54759e-05 0.0020228 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49191 125481 172750 47270
"3384725" 41405606 49200 0.00075 0 0.0015 58 0.000554633 0.00247005 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49198 703048 716934 13887
"3384725" 41406415 49200 0.00025 0 5e-04 168 -8.90665e-05 0.00194797 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49199 139607 178369 38763
"3384725" 41406416 49200 0.00025 5e-04 0 45 9.0404e-05 0.00210392 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49199 1779079 1786169 7091
"3384725" 41407232 49200 0.00025 5e-04 0 102 0.00054483 0.00211618 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49200 669364 687140 17777
"3384725" 41407233 49200 0.00025 0 5e-04 21 0.000616576 0.00203261 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49200 51846 56244 4399
"3384725" 41407234 49200 0.00025 0 5e-04 103 -6.89452e-05 0.00199909 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49200 1545780 1568550 22771
"3384725" 4141138 5000 0.0015 0.0015 0.0015 5 0.000361506 0.00188977 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4920 1988541 1999565 11025
"3384725" 41469629 49600 0.014 0.011 0.017 144 -0.000220518 0.00217132 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49274 1541271 1572487 31217
"3384725" 41469629 49400 0.03475 0.031 0.0385 144 -0.000180812 0.00216058 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49274 1541271 1572487 31217
"3384725" 41476371 49400 0.00875 0.007 0.0105 123 -0.000280041 0.0021501 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49282 447684 465801 18118
"3384725" 41526510 49400 0.0025 0.003 0.002 208 0.000465304 0.00200663 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49342 604188 647162 42975
"3384725" 41560368 49400 5e-04 0.001 0 248 -2.17229e-05 0.00201189 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49382 1649867 1697247 47381
"3384725" 41565383 49400 0.00025 5e-04 0 119 0.000229496 0.00211715 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49388 945627 967735 22109
"3384725" 41571340 49400 0.00025 5e-04 0 161 0.000102889 0.00201907 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49395 154511 189707 35197
"3384725" 41571341 49400 0.0015 5e-04 0.0025 248 -0.000365601 0.00212787 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49395 431605 472172 40568
"3384725" 41573936 49400 0.00025 0 5e-04 113 -0.000173238 0.00196015 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49398 349494 368195 18702
"3384725" 41573937 49400 0.00075 0 0.0015 18 8.33209e-05 0.00205532 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49398 1679475 1684316 4842
"3384725" 41617441 49600 0.017 0.0185 0.0155 161 -2.1326e-05 0.00204186 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49450 959618 991880 32263
"3384725" 41680016 50000 0.034 0.028 0.04 211 8.16629e-05 0.00219973 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49524 938325 980938 42614
"3384725" 41680016 49600 0.04075 0.0405 0.041 211 0.000147845 0.00217331 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49524 938325 980938 42614
"3384725" 41680016 49800 0.0635 0.073 0.054 213 7.128e-05 0.00220814 0 0 0.00151763 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49524 938325 980938 42614
"3384725" 4168068 5000 0.00075 0 0.0015 3 -0.00143693 0.000593497 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4952 220871 226403 5533
"3384725" 41680943 49600 0.00225 0.0015 0.003 29 -0.000259605 0.00178542 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49525 1591095 1596802 5708
"3384725" 41703539 49600 0.0115 0.0145 0.0085 196 0.000172081 0.00195502 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49552 619496 659626 40131
"3384725" 4170596 5000 0.00725 0.009 0.0055 13 0.000297653 0.00247621 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4955 1407130 1437194 30065
"3384725" 4170597 5000 0.006 0.0065 0.0055 13 -0.000131352 0.00296035 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4955 841631 866437 24807
"3384725" 41706008 49600 0.003 0.0045 0.0015 7 -0.000116484 0.00138695 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49555 1916193 1917435 1243
"3384725" 41707720 49600 0.0045 0.005 0.004 182 -1.82868e-05 0.00207984 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49557 708720 743456 34737
"3384725" 4171410 5000 0.003 0.005 0.001 25 -0.000229407 0.00153044 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4956 1709699 1741086 31388
"3384725" 41727299 49600 0.00325 0.0025 0.004 163 -6.404e-05 0.00196705 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49580 1539502 1574874 35373
"3384725" 4173101 5000 0.0125 0.015 0.01 22 0.00042381 0.00166406 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4958 743152 787744 44593
"3384725" 41734099 49600 0.00175 0.001 0.0025 35 -0.000150938 0.0019451 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49588 988086 993701 5616
"3384725" 41734959 49600 5e-04 0.001 0 16 4.93131e-05 0.00182263 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49589 365166 369727 4562
"3384725" 41739072 49600 0.00025 5e-04 0 103 -5.2272e-06 0.00185915 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49594 1525933 1547632 21700
"3384725" 41742398 49600 0.001 5e-04 0.0015 44 -0.00022758 0.0018354 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49598 46479 55794 9316
"3384725" 41742399 49600 5e-04 5e-04 5e-04 91 -0.000191661 0.00200662 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49598 1249315 1267455 18141
"3384725" 41743274 49600 0.00025 5e-04 0 242 0.000130735 0.0019656 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49599 49710 98991 49282
"3384725" 41743275 49600 5e-04 5e-04 5e-04 57 -0.000112444 0.00206817 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49599 169197 183140 13944
"3384725" 41744124 49600 0.00025 5e-04 0 167 0.000374549 0.00203028 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49600 664605 696332 31728
"3384725" 41744125 49600 0.00025 5e-04 0 201 -3.99253e-05 0.00184882 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49600 12384 58937 46554
"3384725" 41744126 49600 0.00025 0 5e-04 61 0.000137441 0.00206266 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49600 136772 152007 15236
"3384725" 41814338 49800 0.00775 0.0045 0.011 114 0.000112898 0.00216516 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49683 1623817 1648359 24543
"3384725" 41860568 49800 0.0315 0.0385 0.0245 153 -0.000250802 0.00203341 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49738 1904826 1931629 26804
"3384725" 41860571 49800 0.0095 0.0145 0.0045 88 -5.56916e-05 0.00216159 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49738 964557 985550 20994
"3384725" 41896691 49800 0.003 5e-04 0.0055 94 -0.000352517 0.00186377 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49781 1431311 1451695 20385
"3384725" 41901892 49800 0.00125 5e-04 0.002 207 0.000174655 0.00201666 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49787 1104528 1149026 44499
"3384725" 41906035 49800 0.0025 0.001 0.004 158 -4.60839e-06 0.00213061 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49792 1449786 1483178 33393
"3384725" 41910890 49800 0.001 0.001 0.001 32 0.000276494 0.001893 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49798 1332866 1337634 4769
"3384725" 41910891 49800 0.00025 0 5e-04 73 -3.22741e-05 0.00170452 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49798 344340 356084 11745
"3384725" 41912661 49800 0.00025 5e-04 0 171 0.000167721 0.0022297 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49800 652492 685820 33329
"3384725" 41925267 50000 0.006 0.003 0.009 243 -0.000264104 0.00193596 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49815 1231677 1278204 46528
"3384725" 419486 2000 0.0025 0.001 0.004 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 499 1057219 1068355 11137
"3384725" 419486 600 0.01975 0.02 0.0195 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 499 1057219 1068355 11137
"3384725" 419486 1000 0.1195 0.118 0.121 3 0.000770413 0.00194529 0 0 2.13838e-05 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 499 1057219 1068355 11137
"3384725" 419486 800 0.105 0.097 0.113 3 0.000765213 0.00214609 0 0 0.000681032 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 499 1057219 1068355 11137
"3384725" 419486 1200 0.21675 0.2105 0.223 10 -0.000887596 0.0019952 0 0 0.000230091 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 499 1057219 1068355 11137
"3384725" 419486 1600 0.066 0.0635 0.0685 2 -0.000644836 0.0025559 0 0 0.000101389 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 499 1057219 1068355 11137
"3384725" 419486 1800 0.00225 0.0015 0.003 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 499 1057219 1068355 11137
"3384725" 419486 1400 0.098 0.098 0.098 6 0.00238539 0.00163974 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 499 1057219 1068355 11137
"3384725" 4195838 5000 0.00125 0.002 5e-04 1 -0.000812472 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4985 828048 839864 11817
"3384725" 4201839 5000 0.001 0 0.002 23 -0.000624502 0.00217541 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4992 326554 369064 42511
"3384725" 4201841 5000 0.001 0.001 0.001 4 -0.00137474 0.000662233 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4992 1260014 1267510 7497
"3384725" 4203517 5000 0.00025 0 5e-04 25 -0.000758389 0.00196195 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4994 1229561 1270176 40616
"3384725" 4204389 5000 0.001 5e-04 0.0015 3 -0.00111164 0.00174114 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4995 92108 99310 7203
"3384725" 42054934 50000 0.00325 0.002 0.0045 243 0.000270392 0.00195358 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49969 852572 899884 47313
"3384725" 4206016 5000 5e-04 0.001 0 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 4997 2054491 2080021 25531
"3384725" 42068481 50000 0.001 0.001 0.001 142 -2.94464e-05 0.00228353 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49985 1402145 1431662 29518
"3384725" 42069299 50000 0.00275 0.0015 0.004 83 0.000157754 0.00200432 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49986 959413 974975 15563
"3384725" 42080327 50000 0.00025 0 5e-04 243 -0.00020607 0.00209026 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49999 1420801 1470516 49716
"3384725" 42080328 50000 0.00075 0.001 5e-04 242 5.27582e-05 0.00191147 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 49999 743856 789933 46078
"3384725" 42081179 50000 0.00025 5e-04 0 84 -0.000269801 0.0019731 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 50000 1940962 1957376 16415
"3384725" 42081180 50000 0.00025 5e-04 0 51 -0.000791599 0.00194097 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 50000 258512 268207 9696
"3384725" 4208539 5000 0.00025 5e-04 0 3 -0.00129219 0.00220766 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5000 1458635 1464104 5470
"3384725" 421972 600 0.0035 0.0025 0.0045 1 -0.000275775 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 502 1106663 1129018 22356
"3384725" 427118 600 0.003 0.003 0.003 3 -0.00175505 0.00198906 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 508 1555978 1571820 15843
"3384725" 4278797 5200 0.0135 0.015 0.012 5 0.00043731 0.00294631 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5084 553672 563038 9367
"3384725" 4284595 7000 0.0385 0.036 0.041 14 -0.000591933 0.00210693 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 5800 0.086 0.0825 0.0895 18 -0.00035192 0.00202437 0 0 0.000155844 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 6400 0.01825 0.0145 0.022 11 -0.00126888 0.00221086 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 6000 0.04575 0.052 0.0395 12 -0.000338521 0.00196943 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 7200 0.00475 0.006 0.0035 10 -0.00111208 0.00226506 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 5400 0.054 0.0595 0.0485 7 -0.000845214 0.00215419 0 0 0.000592162 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 6600 0.0395 0.039 0.04 13 -0.000969839 0.00226363 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 6200 0.05125 0.05 0.0525 14 -0.000618919 0.00224296 0 0 3.21347e-05 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 5200 0.009 0.008 0.01 8 -0.000874395 0.0019961 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 6800 0.0755 0.0715 0.0795 12 -0.000881973 0.00212613 0 0 0.000229227 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4284595 5600 0.06875 0.061 0.0765 8 -0.000801911 0.00199815 0 0 0.000938133 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5091 152387 168668 16282
"3384725" 4289757 5200 0.02075 0.023 0.0185 1 0.000782158 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5097 368599 374082 5484
"3384725" 4289757 5400 0.0145 0.013 0.016 1 0.000782158 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5097 368599 374082 5484
"3384725" 4305493 5200 0.00525 0.0025 0.008 2 0.00259037 0.00198376 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5116 841148 847417 6270
"3384725" 4305493 5400 0.01225 0.0155 0.009 2 0.00259037 0.00198376 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5116 841148 847417 6270
"3384725" 4305493 6200 0.00025 0 5e-04 4 0.000709235 0.00245775 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5116 841148 847417 6270
"3384725" 4305493 5800 0.07025 0.0645 0.076 5 0.000538391 0.00216249 0 0 0.000506201 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5116 841148 847417 6270
"3384725" 4305493 6000 0.03775 0.0365 0.039 6 0.000529152 0.00217336 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5116 841148 847417 6270
"3384725" 4305493 5600 0.0285 0.033 0.024 4 0.000709235 0.00245775 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5116 841148 847417 6270
"3384725" 4307959 5200 0.0275 0.0265 0.0285 9 -0.000603389 0.00110455 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5119 1856653 1875579 18927
"3384725" 4339942 6200 0.04875 0.0455 0.052 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5157 2040213 2067064 26852
"3384725" 4339942 6800 0.004 5e-04 0.0075 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5157 2040213 2067064 26852
"3384725" 4339942 6400 0.0245 0.0265 0.0225 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5157 2040213 2067064 26852
"3384725" 4339942 5600 0.05875 0.0625 0.055 0 0 0 0 0 0.000254302 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5157 2040213 2067064 26852
"3384725" 4339942 7000 0.00475 0.0045 0.005 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5157 2040213 2067064 26852
"3384725" 4339942 5200 0.00975 0.0085 0.011 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5157 2040213 2067064 26852
"3384725" 4339942 6000 0.00875 0.0105 0.007 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5157 2040213 2067064 26852
"3384725" 4339942 5400 0.033 0.0285 0.0375 0 0 0 0 0 0 1e-06 0.001 0.75 0.002 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2 5157 2040213 2067064 26852
