inv_id sim_gen inv_originGen inv_pos inv_end inv_length 
23663334 28200 28115 2004328 2024554 20227
23719891 28200 28182 673423 683285 9863
23733225 28200 28198 51397 85694 34298
23716491 28200 28178 1155615 1198258 42644
23574930 28200 28009 2056899 2086020 29122
23720743 28200 28183 1313993 1363851 49859
23658400 28200 28109 943128 976158 33031
23719050 28200 28181 1100652 1112697 12046
23721627 28200 28184 1417093 1419846 2754
23691104 28200 28148 1166253 1167398 1146
23687621 28200 28144 400976 445238 44263
23728209 28200 28192 2021388 2024635 3248
23729931 28200 28194 1004518 1012303 7786
23732405 28200 28197 1449326 1470214 20889
23734083 28200 28199 1461898 1487744 25847
23734953 28200 28200 1215101 1264457 49357
23734954 28200 28200 919655 921573 1919
23815425 28400 28296 1172500 1195712 23213
23861725 28400 28351 1344122 1383722 39601
23895116 28400 28391 671453 673590 2138
23802048 28400 28280 1060867 1098274 37408
23882438 28400 28376 1953190 1976961 23772
23876665 28400 28369 145013 189451 44439
23755704 28400 28225 877432 879339 1908
23802898 28400 28281 1031909 1032390 482
23874969 28400 28367 171640 188501 16862
23882436 28400 28376 1623038 1658880 35843
23862582 28400 28352 1310918 1346890 35973
23889165 28400 28384 643764 691034 47271
23900171 28400 28397 1818312 1853255 34944
23890848 28400 28386 1330649 1374417 43769
23897640 28400 28394 1763419 1772486 9068
23901877 28400 28399 1245365 1267160 21796
23980228 28600 28492 117068 156419 39352
24069911 28600 28598 1232347 1260775 28429
23939162 28600 28443 154765 189679 34915
24050372 28600 28575 336530 386070 49541
23957601 28600 28465 1609409 1644329 34921
24042836 28600 28566 1554266 1594652 40387
24059579 28600 28586 85257 91349 6093
24070775 28600 28599 55330 93986 38657
24070774 28600 28599 1803088 1841324 38237
24071587 28600 28600 1862526 1892670 30145
24071588 28600 28600 156362 199006 42645
24071589 28600 28600 1448093 1475867 27775
24224299 28800 28782 1817829 1840662 22834
24237649 28800 28798 2031511 2049353 17843
24203467 28800 28757 186721 193655 6935
24136078 28800 28677 187388 188102 715
24213477 28800 28769 1516291 1548374 32084
24090167 28800 28622 1548335 1590702 42368
24226769 28800 28785 53127 53258 132
24142047 28800 28684 572708 582723 10016
24229248 28800 28788 1246206 1277789 31584
24233464 28800 28793 732797 747771 14975
24234266 28800 28794 1803853 1847086 43234
24235936 28800 28796 704874 749771 44898
24236790 28800 28797 837128 871976 34849
24238504 28800 28799 103666 137072 33407
24239371 28800 28800 127646 159000 31355
24239372 28800 28800 256764 291829 35066
24239373 28800 28800 2068236 2077077 8842
24239374 28800 28800 652850 688378 35529
24259677 29000 28824 319449 337503 18055
24348613 29000 28930 1737969 1782724 44756
24402579 29000 28994 1849679 1886600 36922
24389654 29000 28979 374787 392682 17896
24399135 29000 28990 1730478 1765651 35174
24293180 29000 28864 1215904 1234977 19074
24373632 29000 28960 324667 345681 21015
24336822 29000 28916 2023955 2068466 44512
24369451 29000 28955 919021 951967 32947
24398299 29000 28989 1382340 1399453 17114
24401701 29000 28993 20154 46546 26393
24405953 29000 28998 1519562 1553600 34039
24405952 29000 28998 798163 798591 429
24406775 29000 28999 1328778 1378398 49621
24407623 29000 29000 662153 681544 19392
24542586 29200 29160 756911 797522 40612
24562814 29200 29184 924073 949716 25644
24572694 29200 29196 281011 293940 12930
24571899 29200 29195 7455 55561 48107
24573559 29200 29197 909516 920087 10572
24576109 29200 29200 2035468 2043511 8044
24576110 29200 29200 1124867 1173316 48450
24662057 29400 29302 850437 850788 352
24739452 29400 29394 1369627 1399161 29535
24726889 29400 29379 1604274 1618549 14276
24638475 29400 29274 354632 376114 21483
24603238 29400 29232 1949890 1992876 42987
24631784 29400 29266 1515971 1559333 43363
24739451 29400 29394 1926311 1958083 31773
24640993 29400 29277 1901105 1936813 35709
24716720 29400 29367 1987528 1998317 10790
24691462 29400 29337 1228623 1267644 39022
24714230 29400 29364 1315859 1343564 27706
24700894 29400 29348 16531 65491 48961
24719330 29400 29370 1940215 1953080 12866
24729363 29400 29382 1823328 1837412 14085
24742887 29400 29398 1112644 1120087 7444
24742885 29400 29398 1919261 1949997 30737
24784140 29600 29447 925594 944510 18917
24902137 29600 29587 928829 964028 35200
24904608 29600 29590 658318 689226 30909
24898800 29600 29583 428986 473642 44657
24850011 29600 29525 903778 953501 49724
24861768 29600 29539 903262 921997 18736
24907134 29600 29593 318347 330846 12500
24837249 29600 29510 754493 764728 10236
24873593 29600 29553 2033008 2068508 35501
24912112 29600 29599 1242542 1252367 9826
24998859 29800 29702 2062094 2086263 24170
25035224 29800 29745 1803951 1806682 2732
24945080 29800 29638 1050871 1056372 5502
25063778 29800 29779 381499 394389 12891
25065427 29800 29781 1873171 1893245 20075
25080457 29800 29799 420528 427696 7169
25079580 29800 29798 1953416 1997514 44099
25080456 29800 29799 713626 757654 44029
25081247 29800 29800 1538559 1557094 18536
25081248 29800 29800 1473974 1482281 8308
25227697 30000 29974 1829742 1867116 37375
25225157 30000 29971 684258 692031 7774
25184031 30000 29922 1456877 1485562 28686
25219238 30000 29964 2044518 2077312 32795
25184030 30000 29922 1905851 1920131 14281
25173023 30000 29909 1472197 1475867 3671
25215853 30000 29960 1702438 1743294 40857
25218416 30000 29963 1764302 1778612 14311
25242011 30000 29991 1614373 1663811 49439
25242010 30000 29991 1654184 1685175 30992
25246999 30000 29997 715631 743682 28052
25243673 30000 29993 534343 547000 12658
25245347 30000 29995 361702 382630 20929
25246151 30000 29996 502433 535869 33437
25246152 30000 29996 1769520 1791127 21608
25247871 30000 29998 961474 968589 7116
25248784 30000 29999 771278 789468 18191
25248782 30000 29999 1000273 1034193 33921
25249614 30000 30000 1113609 1149761 36153
25249615 30000 30000 1254732 1283636 28905
25382919 30200 30158 47752 85291 37540
25347343 30200 30116 1828367 1831578 3212
25378669 30200 30153 1624525 1663674 39150
25407076 30200 30187 1813339 1813811 473
25412111 30200 30193 49573 62766 13194
25409616 30200 30190 1939294 1976054 36761
25399568 30200 30178 1880837 1896770 15934
25416387 30200 30198 1816981 1819330 2350
25412109 30200 30193 1831273 1877247 45975
25412110 30200 30193 1041892 1058947 17056
25412949 30200 30194 1211416 1253995 42580
25580726 30400 30393 319420 342937 23518
25585036 30400 30398 1563576 1589365 25790
25474295 30400 30267 1918049 1961734 43686
25551071 30400 30358 1646244 1659412 13169
25518325 30400 30319 1942710 1957153 14444
25446436 30400 30234 732248 754668 22421
25479411 30400 30273 700019 708859 8841
25516638 30400 30317 309835 320881 11047
25581593 30400 30394 111482 157327 45846
25581597 30400 30394 1540466 1578859 38394
25586730 30400 30400 935842 978876 43035
25686605 30600 30519 924231 933968 9738
25749589 30600 30594 112646 148704 36059
25751292 30600 30596 2036928 2080017 43090
25699163 30600 30534 205835 213253 7419
25666261 30600 30495 1316962 1353894 36933
25628647 30600 30450 113883 135521 21639
25754571 30600 30600 1907632 1923736 16105
25754572 30600 30600 166396 180312 13917
25754573 30600 30600 1804461 1841601 37141
25794075 30800 30647 2009386 2017653 8268
25903690 30800 30777 133442 156453 23012
25893620 30800 30765 673017 676081 3065
25880901 30800 30750 351602 353264 1663
25853859 30800 30718 1466298 1475459 9162
25915433 30800 30791 115304 131994 16691
25906226 30800 30780 701090 720286 19197
25920544 30800 30797 1920219 1953332 33114
25918857 30800 30795 1449605 1492342 42738
26052919 31000 30954 1652211 1689274 37064
25986245 31000 30875 123604 146303 22700
25948518 31000 30830 440541 477435 36895
26061223 31000 30964 760719 773169 12451
26065448 31000 30969 101318 143451 42134
26086563 31000 30994 1239950 1284622 44673
26033578 31000 30931 1622027 1632141 10115
26034443 31000 30932 327433 357663 30231
26085733 31000 30993 1819643 1854686 35044
26044517 31000 30944 309288 344080 34793
26083099 31000 30990 852762 881760 28999
26087391 31000 30995 155653 171277 15625
26082295 31000 30989 1275520 1276619 1100
26089896 31000 30998 2013181 2022875 9695
26090721 31000 30999 1935633 1964695 29063
26168659 31200 31091 110538 142544 32007
26199804 31200 31128 601591 615216 13626
26227839 31200 31161 2020016 2023614 3599
26258977 31200 31198 1212541 1234456 21916
26258974 31200 31198 2003874 2047068 43195
26258975 31200 31198 923939 942292 18354
26258973 31200 31198 1913729 1941368 27640
26365548 31400 31325 1537108 1558667 21560
26422850 31400 31393 1828922 1842982 14061
26420357 31400 31390 1307062 1355293 48232
26349594 31400 31306 350240 354244 4005
26414437 31400 31383 1928617 1950364 21748
26407628 31400 31375 115923 136285 20363
26425421 31400 31396 150956 182328 31373
26412762 31400 31381 1537028 1570274 33247
26417808 31400 31387 1662852 1694316 31465
26428783 31400 31400 1946635 1961016 14382
26499866 31600 31485 1105412 1149127 43716
26593443 31600 31596 1950348 1955107 4760
26584179 31600 31585 1626054 1626185 132
26522836 31600 31512 1649792 1689861 40070
26589980 31600 31592 186580 187230 651
26453011 31600 31429 1762655 1798089 35435
26553073 31600 31548 139803 164389 24587
26562383 31600 31559 1430848 1456652 25805
26565774 31600 31563 1138022 1173667 35646
26595990 31600 31599 1111373 1125324 13952
26596866 31600 31600 1612429 1616317 3889
26733302 31800 31762 623165 666389 43225
26717113 31800 31743 2056287 2062458 6172
26741713 31800 31772 666084 682856 16773
26627192 31800 31636 1761079 1778661 17583
26761878 31800 31796 1748448 1779387 30940
26750930 31800 31783 2006485 2011382 4898
26761056 31800 31795 443931 453086 9156
26761055 31800 31795 1837771 1885111 47341
26763602 31800 31798 1514723 1544171 29449
26764449 31800 31799 1217400 1221437 4038
26765266 31800 31800 1531032 1552430 21399
26860092 32000 31913 1709078 1723098 14021
26923898 32000 31988 547595 577789 30195
26879803 32000 31936 1541307 1579738 38432
26804375 32000 31847 161577 173610 12034
26932358 32000 31998 1849293 1864021 14729
26932359 32000 31998 329542 353566 24025
26932357 32000 31998 763060 799168 36109
26934055 32000 32000 652801 698437 45637
27098493 32200 32195 502547 551610 49064
27097655 32200 32194 322391 349690 27300
27078964 32200 32172 702738 724296 21559
27032411 32200 32117 1610318 1645565 35248
27081520 32200 32175 714102 755421 41320
27072995 32200 32165 1961819 1996663 34845
27090874 32200 32186 1532827 1537686 4860
27080679 32200 32174 465253 480375 15123
27078149 32200 32171 1543678 1564385 20708
27093417 32200 32189 303071 329437 26367
27100216 32200 32197 1364191 1374660 10470
27097654 32200 32194 1226641 1258224 31584
27094335 32200 32190 1731737 1761151 29415
27096789 32200 32193 875131 890661 15531
27101909 32200 32199 143995 193710 49716
27183344 32400 32296 1681994 1689316 7323
27132940 32400 32236 459690 491928 32239
27171604 32400 32282 52819 87502 34684
27237228 32400 32360 846347 895086 48740
27156524 32400 32264 1061762 1095799 34038
27261673 32400 32389 1271974 1295327 23354
27269169 32400 32398 2063744 2088108 24365
27158209 32400 32266 1826517 1841249 14733
27253302 32400 32379 1315704 1348339 32636
27265860 32400 32394 441340 458243 16904
27267482 32400 32396 77226 96031 18806
27266681 32400 32395 1075994 1084337 8344
27270849 32400 32400 854969 893546 38578
27270850 32400 32400 1830444 1833008 2565
27270851 32400 32400 835861 866941 31081
27270852 32400 32400 1827075 1865111 38037
27433987 32600 32594 503948 544235 40288
27437375 32600 32598 2015878 2043898 28021
27436540 32600 32597 2048301 2050571 2271
27290963 32600 32424 932327 958675 26349
27386888 32600 32538 1235223 1248632 13410
27427259 32600 32586 923113 963149 40037
27428905 32600 32588 1940746 1984146 43401
27433131 32600 32593 1503918 1551325 47408
27431471 32600 32591 1910715 1945685 34971
27433986 32600 32594 2002621 2012756 10136
27436539 32600 32597 2022845 2057688 34844
27438155 32600 32599 1507691 1548571 40881
27438157 32600 32599 1382410 1392562 10153
27438970 32600 32600 1143443 1177420 33978
27438971 32600 32600 1643069 1671999 28931
27438972 32600 32600 736624 782503 45880
27593455 32800 32783 1905449 1905670 222
27512372 32800 32687 916536 922596 6061
27464153 32800 32630 186414 186514 101
27606855 32800 32799 2010612 2023349 12738
27599187 32800 32790 1713813 1721069 7257
27605173 32800 32797 1463737 1465879 2143
27607701 32800 32800 307671 329152 21482
27607702 32800 32800 1815963 1854557 38595
27757000 33000 32977 2049499 2065853 16355
27692484 33000 32900 560397 591563 31167
27767084 33000 32989 128391 144237 15847
27726109 33000 32940 1748075 1759143 11069
27756159 33000 32976 1677172 1696941 19770
27706716 33000 32917 1964935 1988994 24060
27759512 33000 32980 1401003 1432038 31036
27773731 33000 32997 934764 983491 48728
27775441 33000 32999 1522624 1532837 10214
27776287 33000 33000 1230878 1270532 39655
27776288 33000 33000 887901 894926 7026
27910923 33200 33160 1835559 1878547 42989
27900859 33200 33148 1155090 1155680 591
27884908 33200 33129 43702 64435 20734
27851025 33200 33089 965583 979101 13519
27923582 33200 33175 2004261 2046130 41870
27864737 33200 33105 774865 785516 10652
27886569 33200 33131 660157 693643 33487
27931835 33200 33185 910948 935610 24663
27943785 33200 33199 942110 971384 29275
27939608 33200 33194 158090 166865 8776
27937901 33200 33192 313736 327129 13394
27942967 33200 33198 1626622 1661082 34461
28080590 33400 33361 154593 168310 13718
28110532 33400 33397 1743199 1776437 33239
28041118 33400 33314 645830 678852 33023
28013221 33400 33281 72047 97701 25655
28108853 33400 33395 299051 299312 262
28171002 33600 33469 1522336 1528740 6405
28278697 33600 33597 2069452 2088739 19288
28127287 33600 33417 7696 26409 18714
28264677 33600 33580 566836 589444 22609
28235972 33600 33546 1470608 1490919 20312
28248692 33600 33561 1934581 1956759 22179
28279533 33600 33598 1753097 1771567 18471
28207603 33600 33512 111625 144051 32427
28245389 33600 33557 140706 154324 13619
28273821 33600 33591 534779 556853 22075
28274635 33600 33592 1259576 1273469 13894
28277896 33600 33596 1714793 1741952 27160
28280435 33600 33599 1405809 1406066 258
28281255 33600 33600 152252 198993 46742
28436930 33800 33785 1819565 1867132 47568
28323689 33800 33651 903924 913894 9971
28324501 33800 33652 45516 81263 35748
28409809 33800 33753 1057857 1078879 21023
28419179 33800 33764 1734171 1758928 24758
28431877 33800 33779 1624109 1645431 21323
28446325 33800 33796 743871 753508 9638
28433621 33800 33781 1863652 1880069 16418
28424281 33800 33770 929941 955713 25773
28435215 33800 33783 1474923 1485953 11031
28439460 33800 33788 972150 979586 7437
28436057 33800 33784 514604 546417 31814
28442967 33800 33792 159396 193016 33621
28436928 33800 33785 1713295 1734228 20934
28446326 33800 33796 1983599 1998474 14876
28447147 33800 33797 1645006 1661074 16069
28443831 33800 33793 68249 71529 3281
28442098 33800 33791 1519121 1562264 43144
28449692 33800 33800 1288256 1289658 1403
28449693 33800 33800 1053606 1094272 40667
28612650 34000 33994 589505 591036 1532
28599994 34000 33979 1749521 1752781 3261
28602524 34000 33982 703071 724158 21088
28545558 34000 33914 848228 877988 29761
28526973 34000 33892 1818265 1849073 30809
28556514 34000 33927 400542 411841 11300
28485965 34000 33843 1330304 1379965 49662
28578237 34000 33953 1103743 1151982 48240
28532886 34000 33899 27387 70919 43533
28532885 34000 33899 2083639 2096737 13099
28605813 34000 33986 1368815 1387443 18629
28615987 34000 33998 755618 767229 11612
28616784 34000 33999 519511 556479 36969
28617646 34000 34000 574698 585960 11263
28617647 34000 34000 1820988 1821469 482
28709996 34200 34110 1306444 1323229 16786
28738595 34200 34144 1328470 1334740 6271
28763812 34200 34174 1802938 1849297 46360
28755407 34200 34164 1980680 1982495 1816
28688987 34200 34085 640995 659074 18080
28745411 34200 34152 1101829 1148176 46348
28699755 34200 34098 956881 988352 31472
28773034 34200 34185 141405 176941 35537
28784898 34200 34199 1958148 1996359 38212
28785729 34200 34200 2044047 2069206 25160
28785730 34200 34200 2013636 2057364 43729
28794957 34400 34211 1514705 1560771 46067
28937404 34400 34380 1143573 1171743 28171
28941570 34400 34385 1229332 1253794 24463
28938301 34400 34381 67523 94107 26585
28950718 34400 34396 1559670 1566977 7308
28889875 34400 34324 763197 781222 18026
28920458 34400 34360 402215 448624 46410
28954140 34400 34400 764459 766021 1563
28954141 34400 34400 383864 399494 15631
28954142 34400 34400 695247 697072 1826
29116783 34600 34593 803945 807746 3802
29119361 34600 34596 1929826 1975854 46029
29121843 34600 34599 2020151 2066398 46248
29104994 34600 34579 1580959 1594873 13915
29118476 34600 34595 635775 639232 3458
29105870 34600 34580 1078522 1088862 10341
29110977 34600 34586 731288 780441 49154
29289133 34800 34798 133598 176703 43106
29132929 34800 34612 1004809 1008315 3507
29276443 34800 34783 1141792 1171719 29928
29230849 34800 34729 731223 744435 13213
29143026 34800 34624 1202722 1216489 13768
29268763 34800 34774 1566183 1569928 3746
29288254 34800 34797 2004975 2032851 27877
29272124 34800 34778 658555 668678 10124
29457451 35000 34999 1053761 1063954 10194
29342134 35000 34861 1261663 1279697 18035
29400651 35000 34931 1650887 1656752 5866
29439033 35000 34977 720784 734481 13698
29456621 35000 34998 1865435 1892699 27265
29444811 35000 34984 1224770 1262949 38180
29440675 35000 34979 1243878 1291223 47346
29443140 35000 34982 40355 42315 1961
29457450 35000 34999 532457 556537 24081
29454987 35000 34996 68742 99019 30278
29458279 35000 35000 1385215 1395951 10737
29463306 35200 35006 1750397 1794311 43915
29625099 35200 35198 1950613 1995932 45320
29554299 35200 35114 706092 742983 36892
29582366 35200 35147 1770794 1789270 18477
29623417 35200 35196 941556 961391 19836
29609279 35200 35179 1306373 1316035 9663
29581516 35200 35146 1574757 1589745 14989
29621729 35200 35194 23264 57569 34306
29594993 35200 35162 1320130 1322975 2846
29614222 35200 35185 183300 188396 5097
29614221 35200 35185 1832953 1834487 1535
29615074 35200 35186 546705 578872 32168
29616822 35200 35188 1100848 1132417 31570
29618442 35200 35190 1476047 1487507 11461
29626828 35200 35200 1416566 1440547 23982
29718689 35400 35309 1630803 1648183 17381
29684113 35400 35268 1319671 1360313 40643
29733907 35400 35327 361308 369102 7795
29657132 35400 35236 947864 979446 31583
29704370 35400 35292 705027 751804 46778
29674000 35400 35256 1331955 1380916 48962
29791188 35400 35395 1669927 1691535 21609
29793831 35400 35398 1669243 1677822 8580
29794689 35400 35399 1223471 1262705 39235
29794688 35400 35399 488240 497449 9210
29795568 35400 35400 1622044 1655169 33126
29896913 35600 35519 142157 142501 345
29964264 35600 35599 467419 472221 4803
29961778 35600 35596 776959 796074 19116
29932388 35600 35561 1726464 1759221 32758
29884887 35600 35505 1706418 1752196 45779
29960962 35600 35595 1207592 1256580 48989
29963428 35600 35598 1750602 1796942 46341
29965106 35600 35600 887476 894423 6948
30061345 35800 35714 483867 498598 14732
30129344 35800 35795 1238589 1251155 12567
30015063 35800 35659 1672478 1685490 13013
29993142 35800 35633 1956248 1979949 23702
30106685 35800 35768 990111 991470 1360
30073861 35800 35729 530378 570893 40516
30049477 35800 35700 273471 294920 21450
30127691 35800 35793 152638 182583 29946
30039407 35800 35688 1178935 1183516 4582
30123402 35800 35788 1267811 1292242 24432
30128506 35800 35794 1054208 1067540 13333
30129342 35800 35795 45226 53125 7900
30131892 35800 35798 1788480 1794037 5558
30260775 36000 35951 1683598 1685947 2350
30169786 36000 35843 1411945 1430483 18539
30184046 36000 35860 120996 129303 8308
30287025 36000 35982 1375098 1383703 8606
30170635 36000 35844 734355 763544 29190
30298001 36000 35995 1258734 1298791 40058
30292989 36000 35989 1651251 1673875 22625
30300592 36000 35998 1645397 1676214 30818
30299662 36000 35997 1150661 1175295 24635
30301434 36000 35999 161463 179523 18061
30302227 36000 36000 1433377 1480206 46830
30324305 36200 36026 100981 115986 15006
30448713 36200 36174 661411 665543 4133
30468804 36200 36198 145997 182193 36197
30358808 36200 36067 718424 747975 29552
30460446 36200 36188 1710909 1741153 30245
30457033 36200 36184 1103671 1132214 28544
30464688 36200 36193 2056293 2096089 39797
30470524 36200 36200 1916122 1921784 5663
30496493 36400 36231 751088 775756 24669
30477283 36400 36208 389654 391926 2273
30567076 36400 36315 303283 312038 8756
30635821 36400 36397 1812087 1816200 4114
30628189 36400 36388 677414 695961 18548
30598701 36400 36353 1500774 1516103 15330
30625652 36400 36385 51449 78269 26821
30637487 36400 36399 651953 674364 22412
30587040 36400 36339 1950420 1990905 40486
30601176 36400 36356 1001801 1006638 4838
30628187 36400 36388 61212 68081 6870
30619947 36400 36378 1933075 1950263 17189
30638335 36400 36400 1823106 1847135 24030
30638336 36400 36400 1248185 1291742 43558
30708708 36600 36484 1844480 1870194 25715
30762256 36600 36548 2068848 2078221 9374
30785062 36600 36575 312843 343379 30537
30777600 36600 36566 594194 594361 168
30782584 36600 36572 1319421 1364421 45001
30786745 36600 36577 1909068 1911454 2387
30785871 36600 36576 2063789 2065599 1811
30804186 36600 36598 317471 321788 4318
30805836 36600 36600 845863 881429 35567
30922023 36800 36738 65036 82778 17743
30889352 36800 36699 47551 55299 7749
30850101 36800 36652 406884 426453 19570
30900094 36800 36712 649032 688978 39947
30972965 36800 36799 1649141 1652158 3018
30971325 36800 36797 1915341 1942208 26868
30972137 36800 36798 564888 571979 7092
30972964 36800 36799 419801 423285 3485
30973810 36800 36800 1151411 1182861 31451
30973811 36800 36800 654144 694682 40539
31129508 37000 36985 67584 77526 9943
31140505 37000 36998 122238 129876 7639
31042859 37000 36882 79949 97598 17650
31057068 37000 36899 1839532 1848444 8913
31095821 37000 36945 407839 424274 16436
31106838 37000 36958 1712383 1738325 25943
31120392 37000 36974 20439 36208 15770
31114563 37000 36967 1159024 1168860 9837
31141350 37000 36999 1218400 1265688 47289
31281193 37200 37165 1904416 1936225 31810
31281192 37200 37165 444948 453009 8062
31300763 37200 37188 1430636 1446806 16171
31310002 37200 37199 1515505 1550160 34656
31299036 37200 37186 1658760 1665706 6947
31310001 37200 37199 660709 691718 31010
31241394 37200 37118 1866308 1877171 10864
31276271 37200 37159 984453 989552 5100
31285419 37200 37170 1961585 1993494 31910
31286248 37200 37171 554666 563265 8600
31304864 37200 37193 975288 996131 20844
31310850 37200 37200 1655369 1670332 14964
31310851 37200 37200 72138 98973 26836
31420102 37400 37331 1724733 1770575 45843
31465659 37400 37385 1222799 1271679 48881
31379182 37400 37282 1242543 1263166 20624
31462218 37400 37381 113260 161181 47922
31463054 37400 37382 2003774 2020913 17140
31475836 37400 37397 561924 579826 17903
31451998 37400 37369 1189 38571 37383
31468139 37400 37388 551641 583045 31405
31477574 37400 37399 903385 928164 24780
31476686 37400 37398 759566 799374 39809
31476688 37400 37398 682628 690606 7979
31478384 37400 37400 672168 682538 10371
31641932 37600 37595 1356909 1389726 32818
31644509 37600 37598 1203823 1241444 37622
31614280 37600 37562 732355 753645 21291
31632771 37600 37584 1641110 1684996 43887
31646245 37600 37600 349514 394834 45321
31646246 37600 37600 184104 191850 7747
31768789 37800 37746 175982 181111 5130
31725148 37800 37694 37766 86859 49094
31810939 37800 37796 1673874 1697859 23986
31781534 37800 37761 146904 162981 16078
31799959 37800 37783 754970 795802 40833
31805946 37800 37790 1424201 1465466 41266
31979759 38000 37996 153881 187904 34024
31904688 38000 37907 2080510 2097962 17453
31942682 38000 37952 1622622 1658361 35740
31902195 38000 37904 457769 463424 5656
31979760 38000 37996 1842313 1889031 46719
31929039 38000 37936 1618904 1638633 19730
31945214 38000 37955 663744 681711 17968
31965427 38000 37979 1925105 1973930 48826
31983129 38000 38000 405530 443114 37585
32134777 38200 38180 933044 961680 28637
32109636 38200 38150 1552464 1554920 2457
31995712 38200 38015 66985 80137 13153
32032180 38200 38058 486524 497101 10578
32083554 38200 38119 1106341 1146270 39930
32067450 38200 38100 1743031 1744299 1269
32143983 38200 38191 1504120 1508963 4844
31993250 38200 38012 1457290 1489379 32090
32149025 38200 38197 1761657 1797730 36074
32136518 38200 38182 1934760 1979824 45065
32150736 38200 38199 700394 732190 31797
32150734 38200 38199 278519 278766 248
32150735 38200 38199 347119 374912 27794
32151633 38200 38200 333921 356171 22251
32316819 38400 38396 748515 794236 45722
32311855 38400 38390 1966126 1993250 27125
32290752 38400 38365 349097 389254 40158
32269806 38400 38340 1516704 1549269 32566
32291599 38400 38366 1725447 1760957 35511
32293251 38400 38368 419217 452574 33358
32236728 38400 38301 1700438 1746423 45986
32319262 38400 38399 1626237 1634330 8094
32319263 38400 38399 1230366 1231953 1588
32320081 38400 38400 539155 585967 46813
32320082 38400 38400 1629494 1641148 11655
32485842 38600 38597 134424 137867 3444
32377754 38600 38469 2043156 2062138 18983
32460542 38600 38567 2075927 2080805 4879
32462269 38600 38569 4694 48995 44302
32473306 38600 38582 557102 565510 8409
32466660 38600 38574 136582 139220 2639
32451947 38600 38557 1636405 1676664 40260
32448528 38600 38553 865768 887718 21951
32469226 38600 38577 1217952 1234167 16216
32488334 38600 38600 713466 759910 46445
32650509 38800 38793 1639638 1644541 4904
32538696 38800 38660 2061621 2066510 4890
32655622 38800 38799 1462417 1467633 5217
32557140 38800 38682 177355 185971 8617
32624262 38800 38762 1146298 1151632 5335
32621788 38800 38759 1243269 1282471 39203
32652237 38800 38795 509069 541637 32569
32656501 38800 38800 1939429 1945418 5990
32656502 38800 38800 373506 397236 23731
32656503 38800 38800 674181 691632 17452
32656504 38800 38800 1555116 1556108 993
32757846 39000 38920 32578 69157 36580
32824477 39000 38999 1567654 1580193 12540
32824476 39000 38999 1979321 1990090 10770
32785735 39000 38953 1408044 1453376 45333
32806930 39000 38978 310826 333536 22711
32691328 39000 38841 1806744 1841212 34469
32823598 39000 38998 1912068 1953455 41388
32819477 39000 38993 1620596 1662665 42070
32796883 39000 38966 579562 594466 14905
32819476 39000 38993 1626876 1658229 31354
32811087 39000 38983 345756 380390 34635
32813648 39000 38986 1232277 1278983 46707
32821906 39000 38996 71497 79380 7884
32821907 39000 38996 1634063 1642247 8185
32823597 39000 38998 14225 52661 38437
32825269 39000 39000 1503083 1546171 43089
32830413 39200 39006 1757966 1793837 35872
32933712 39200 39129 445800 474590 28791
32920408 39200 39113 778012 784926 6915
32976658 39200 39180 2074372 2090681 16310
32974930 39200 39178 336194 365668 29475
32984230 39200 39189 931520 980619 49100
32979978 39200 39184 2066617 2095467 28851
32959039 39200 39159 1902729 1940984 38256
32992644 39200 39199 721448 721719 272
32982525 39200 39187 340403 360044 19642
32992642 39200 39199 1572328 1595504 23177
32989369 39200 39195 1215778 1262788 47011
32993473 39200 39200 727648 774616 46969
32993474 39200 39200 152157 155723 3567
32993475 39200 39200 609345 644915 35571
33067219 39400 39288 270012 289093 19082
33063017 39400 39283 441101 470114 29014
33156917 39400 39394 528204 573677 45474
33088426 39400 39313 1705585 1751416 45832
33038165 39400 39253 1809670 1835405 25736
33022103 39400 39234 1908605 1932232 23628
33038167 39400 39253 1935812 1945741 9930
33101969 39400 39329 632091 666583 34493
33047352 39400 39264 1310773 1327510 16738
33161065 39400 39399 952553 974447 21895
33151069 39400 39387 1937920 1957984 20065
33160266 39400 39398 1646703 1687733 41031
33161064 39400 39399 1607581 1638209 30629
33161914 39400 39400 361653 373371 11719
33326733 39600 39596 326453 369541 43089
33311527 39600 39578 117744 159545 41802
33183764 39600 39426 1622319 1638396 16078
33268484 39600 39527 1628850 1633305 4456
33302237 39600 39567 168553 194068 25516
33303919 39600 39569 1308898 1331061 22164
33325905 39600 39595 332492 349321 16830
33302239 39600 39567 1935053 1975488 40436
33329260 39600 39599 1130564 1164805 34242
33328437 39600 39598 327999 333638 5640
33330071 39600 39600 1853039 1859022 5984
33330072 39600 39600 1817396 1851888 34493
33493114 39800 39794 1824415 1871118 46704
33339230 39800 39611 489100 497698 8599
33425904 39800 39714 1125406 1170918 45513
33377164 39800 39656 503824 541977 38154
33472984 39800 39770 1749061 1784141 35081
33335960 39800 39607 572040 597101 25062
33490611 39800 39791 539390 572998 33609
33484827 39800 39784 1368088 1396440 28353
33493115 39800 39794 307943 312460 4518
33488962 39800 39789 1712668 1721642 8975
33498021 39800 39800 1915990 1918722 2733
33654711 40000 39985 1945596 1956690 11095
33642077 40000 39970 728212 737027 8816
33636078 40000 39963 518765 556295 37531
33563508 40000 39878 126913 173344 46432
33658090 40000 39989 1917658 1959465 41808
