position mutID selCoef originGen type freq p1freq p2freq adapPhenoDiv FST 
577105 36134453 0.000416108 42932 m2 0.6595 0.638 0.681 0.000172 0.00205847
213783 36882067 0.000756194 43821 m2 0.68725 0.7425 0.632 -0.000442 0.0142021
1092572 40888366 0.000488551 48584 m2 0.143 0.143 0.143 0 0
849567 36015994 -0.00145073 42792 m2 0.6685 0.683 0.654 -0.000116 0.000948748
442865 31640741 0.000797203 37594 m2 0.448 0.3385 0.5575 0.000876 0.0484854
625863 41931763 -0.00238333 49823 m2 0.05725 0.0825 0.032 -0.000202 0.0118127
16321 40092554 -0.00339009 47639 m2 0.06775 0.07 0.0655 -1.8e-05 8.01537e-05
1035484 31291048 0.000664772 37177 m2 0.53575 0.4075 0.664 0.001026 0.0661303
868496 41929516 -0.00201459 49821 m2 0.179 0.148 0.21 0.000248 0.00653924
1877807 41387577 0.00264486 49177 m2 0.40675 0.39 0.4235 0.000134 0.00116269
749115 41867991 0.00150641 49747 m2 0.06225 0.057 0.0675 4.2e-05 0.000472163
149617 40273443 0.000598279 47854 m2 0.94675 0.9515 0.942 -3.8e-05 0.00044754
1107500 38212590 -0.001653 45404 m2 0.4065 0.3815 0.4315 0.0002 0.00259059
606686 40753325 -0.000857501 48424 m2 0.1375 0.1895 0.0855 -0.000416 0.0228005
1788878 39547475 0.00194503 46990 m2 0.664 0.6505 0.6775 0.000108 0.000816884
262929 35014021 0.00145954 41600 m2 0.51375 0.32 0.7075 0.00155 0.15027
660516 41513598 -0.000235935 49327 m2 0.28375 0.2665 0.301 0.000138 0.00146412
1956117 39638105 -0.00220417 47098 m2 0.84025 0.8365 0.844 3e-05 0.000104764
600731 40871949 -0.0010906 48565 m2 0.417 0.401 0.433 0.000128 0.00105302
442719 39486446 -0.00380996 46918 m2 0.448 0.3385 0.5575 0.000876 0.0484854
366128 40953995 -0.000246919 48662 m2 0.47275 0.474 0.4715 -1e-05 6.26862e-06
303112 41675265 0.00198768 49519 m2 0.1035 0.0975 0.1095 4.8e-05 0.000387982
1181967 37054908 0.000579215 44027 m2 0.509 0.665 0.353 -0.001248 0.0973755
957696 36388350 0.00099426 43235 m2 0.8765 0.895 0.858 -0.000148 0.00316173
92152 37453689 0.00226026 44502 m2 0.83475 0.8455 0.824 -8.6e-05 0.000837759
941542 41758319 0.00246281 49617 m2 0.12625 0.12 0.1325 5e-05 0.000354113
1654025 37311444 -0.000473789 44332 m2 0.19325 0.1835 0.203 7.8e-05 0.000609749
1045034 31219488 0.00178458 37092 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
723693 40931879 0.00262337 48636 m2 0.1835 0.201 0.166 -0.00014 0.00204401
1971093 39905357 0.000545893 47416 m2 0.27025 0.267 0.2735 2.6e-05 5.35583e-05
1623736 41712236 -0.000242105 49563 m2 0.087 0.089 0.085 -1.6e-05 5.03582e-05
1464278 41061177 -0.00127619 48790 m2 0.056 0.053 0.059 2.4e-05 0.000170248
844418 40560741 -0.0010532 48195 m2 0.27975 0.25 0.3095 0.000238 0.00439259
148777 37593438 0.00398531 44668 m2 0.8525 0.863 0.842 -8.4e-05 0.000876783
109857 38774047 0.0008098 46071 m2 0.122 0.135 0.109 -0.000104 0.00157773
260763 34091505 -0.00444775 40504 m2 0.51375 0.32 0.7075 0.00155 0.15027
1011035 39968898 -0.000646995 47491 m2 0.68825 0.659 0.7175 0.000234 0.00398748
1051678 33472708 0.00682626 39770 m2 0.53575 0.4075 0.664 0.001026 0.0661303
989662 38341516 0.000115734 45557 m2 0.832 0.8305 0.8335 1.2e-05 1.60972e-05
777164 41229138 0.000108313 48989 m2 0.33275 0.318 0.3475 0.000118 0.00097989
697994 41648881 -0.00169831 49488 m2 0.1285 0.162 0.095 -0.000268 0.0100212
1015361 39209923 0.00212556 46589 m2 0.462 0.3515 0.5725 0.000884 0.0491247
463933 32094397 -0.00342415 38132 m2 0.448 0.3385 0.5575 0.000876 0.0484854
388682 33745210 0.00220894 40094 m2 0.37225 0.389 0.3555 -0.000134 0.00120063
1059601 38934827 0.00144512 46263 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
262456 38798672 0.000842623 46100 m2 0.51375 0.32 0.7075 0.00155 0.15027
1306911 37627216 -0.00166882 44708 m2 0.372 0.3045 0.4395 0.00054 0.0195032
457566 41183644 -0.00255168 48935 m2 0.30575 0.3645 0.247 -0.00047 0.0162605
385375 41618320 0.000425952 49452 m2 0.057 0.0575 0.0565 -4e-06 4.65108e-06
1165889 37177020 -0.000837092 44172 m2 0.509 0.665 0.353 -0.001248 0.0973755
1298923 40281247 -4.95954e-05 47863 m2 0.569 0.5325 0.6055 0.000292 0.00543246
932212 39668311 -0.000574647 47134 m2 0.48325 0.495 0.4715 -9.4e-05 0.00055287
88109 39185462 0.000240832 46560 m2 0.152 0.146 0.158 4.8e-05 0.000279295
987339 40981919 -0.00131749 48696 m2 0.2375 0.224 0.251 0.000108 0.00100638
417019 40656334 0.00172952 48309 m2 0.094 0.1105 0.0775 -0.000132 0.00319677
1428888 39973706 5.13296e-05 47497 m2 0.7425 0.731 0.754 9.2e-05 0.000691707
763217 40021777 -0.0017294 47554 m2 0.19125 0.1975 0.185 -5e-05 0.000252548
1063661 36390673 -0.00249746 43237 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1038677 41712147 0.000767266 49563 m2 0.1395 0.177 0.102 -0.0003 0.0117149
755289 40567151 -0.00107537 48203 m2 0.80575 0.772 0.8395 0.00027 0.00727757
858261 36881739 -0.00165405 43821 m2 0.69625 0.6855 0.707 8.6e-05 0.000546431
615298 31374065 -0.000202749 37276 m2 0.56725 0.421 0.7135 0.00117 0.0871325
265021 31672132 -0.00127227 37631 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1708721 40619351 0.00182364 48265 m2 0.167 0.1535 0.1805 0.000108 0.0013101
1524877 33273346 0.00244624 39533 m2 0.2425 0.257 0.228 -0.000116 0.00114457
582860 41036701 0.000813839 48761 m2 0.10275 0.1055 0.1 -2.2e-05 8.20295e-05
1180129 34928428 -0.00119448 41498 m2 0.491 0.335 0.647 0.001248 0.0973755
1425099 41854434 0.000631421 49731 m2 0.07225 0.079 0.0655 -5.4e-05 0.000679734
1069142 40526932 0.00301857 48155 m2 0.27875 0.221 0.3365 0.000462 0.0165884
997963 41922196 -0.000946566 49812 m2 0.06275 0.0735 0.052 -8.6e-05 0.00196493
377453 40543028 -0.00205357 48174 m2 0.5425 0.5465 0.5385 -3.2e-05 6.44658e-05
643199 38454409 -0.000671582 45691 m2 0.7805 0.849 0.712 -0.000548 0.0273888
723400 31597285 -0.00288536 37542 m2 0.82 0.8225 0.8175 -2e-05 4.23442e-05
1273411 40091463 0.00359155 47637 m2 0.34875 0.331 0.3665 0.000142 0.00138719
165220 35207044 0.000658661 41830 m2 0.32175 0.341 0.3025 -0.000154 0.00169806
1367411 41584067 0.000818871 49411 m2 0.123 0.1485 0.0975 -0.000204 0.00602803
1447715 41493020 0.00132959 49302 m2 0.338 0.339 0.337 -8e-06 4.46915e-06
723052 34621370 -0.00110378 41133 m2 0.4385 0.4635 0.4135 -0.0002 0.0025384
205320 37443128 -0.00177578 44489 m2 0.50675 0.609 0.4045 -0.000818 0.0418279
1069028 41948520 0.000700966 49843 m2 0.10325 0.0675 0.139 0.000286 0.0138035
1811652 36446713 -0.00124821 43303 m2 0.58 0.5645 0.5955 0.000124 0.000986248
56315 41264467 -0.00153849 49031 m2 0.16725 0.1675 0.167 -2e-06 4.48745e-07
1432345 40756391 -0.0045158 48428 m2 0.4045 0.413 0.396 -6.8e-05 0.000299942
800290 41574759 0.00112626 49399 m2 0.25175 0.253 0.2505 -1e-05 8.29476e-06
737910 37406081 0.00058063 44445 m2 0.21725 0.225 0.2095 -6.2e-05 0.0003532
1818310 41326417 0.00424398 49105 m2 0.079 0.089 0.069 -8e-05 0.0013744
1917546 37600955 -0.00222952 44677 m2 0.352 0.3605 0.3435 -6.8e-05 0.000316753
1205996 41670299 0.0010404 49513 m2 0.06325 0.063 0.0635 2e-06 1.05486e-06
1707725 40495235 0.000156536 48117 m2 0.07925 0.0965 0.062 -0.000138 0.00407791
1433905 37054048 0.00145251 44026 m2 0.67225 0.691 0.6535 -0.00015 0.00159562
580769 37263712 -0.0021962 44275 m2 0.6245 0.59 0.659 0.000276 0.0050757
1066279 38022625 0.00136511 45178 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1182375 39156693 -7.43907e-05 46527 m2 0.509 0.665 0.353 -0.001248 0.0973755
1576069 41410663 -0.000744658 49204 m2 0.0975 0.113 0.082 -0.000124 0.00273031
1614951 41548844 -0.00161079 49369 m2 0.079 0.071 0.087 6.4e-05 0.000879616
1859448 41600199 -0.00138434 49430 m2 0.11625 0.0985 0.134 0.000142 0.00306672
1433801 33557337 0.00104943 39871 m2 0.52975 0.5015 0.558 0.000226 0.00320359
518409 38971678 -0.00167058 46307 m2 0.37225 0.3815 0.363 -7.4e-05 0.000366153
834476 39015752 -0.000612657 46359 m2 0.47 0.4515 0.4885 0.000148 0.00137395
1136846 40871606 -0.00101915 48565 m2 0.14475 0.115 0.1745 0.000238 0.00714928
900980 41746938 0.000134759 49604 m2 0.0695 0.0765 0.0625 -5.6e-05 0.000757696
267430 37446511 0.00102828 44493 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1866129 39576757 -0.000607622 47025 m2 0.30925 0.302 0.3165 5.8e-05 0.000246062
1438227 39713009 -0.00207321 47187 m2 0.06675 0.0625 0.071 3.4e-05 0.000289954
488722 41762301 -0.00151234 49622 m2 0.05275 0.0515 0.054 1e-05 3.12704e-05
1670023 39483643 0.000663471 46914 m2 0.3405 0.369 0.312 -0.000228 0.00361708
777810 41245200 -0.00207528 49008 m2 0.18275 0.158 0.2075 0.000198 0.00410146
1215444 40292791 0.000698075 47877 m2 0.11375 0.1105 0.117 2.6e-05 0.000104775
727309 41605285 -0.00139928 49436 m2 0.07975 0.0915 0.068 -9.4e-05 0.00188122
437163 37778716 -0.00437194 44888 m2 0.56675 0.561 0.5725 4.6e-05 0.00013465
1437416 39719580 0.000190212 47195 m2 0.851 0.849 0.853 1.6e-05 3.1546e-05
458088 40556656 -0.00402968 48191 m2 0.4705 0.5515 0.3895 -0.000648 0.0263357
1051593 38234201 0.00172076 45430 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
30412 39322848 -7.96493e-05 46724 m2 0.17375 0.18 0.1675 -5e-05 0.000272097
1406121 40370006 -0.00273823 47968 m2 0.50575 0.5265 0.485 -0.000166 0.00172248
870117 40720558 0.00157464 48385 m2 0.8735 0.8685 0.8785 4e-05 0.000226249
551327 41299806 0.00330816 49073 m2 0.05175 0.0525 0.051 -6e-06 1.14628e-05
233332 32515929 0.00045913 38633 m2 0.51375 0.32 0.7075 0.00155 0.15027
1615058 41515747 0.00314459 49330 m2 0.155 0.135 0.175 0.00016 0.00305402
1308665 32609367 0.00220161 38745 m2 0.70225 0.7545 0.65 -0.000418 0.0130566
1745158 34007532 -0.000828786 40404 m2 0.8175 0.8115 0.8235 4.8e-05 0.000241297
357851 35008707 0.00278656 41594 m2 0.88775 0.9005 0.875 -0.000102 0.00163134
1207187 39911840 -0.00369262 47424 m2 0.4115 0.41 0.413 1.2e-05 9.29108e-06
530637 39815673 0.00199043 47309 m2 0.12575 0.115 0.1365 8.6e-05 0.00105117
591557 41706486 0.00340945 49556 m2 0.1405 0.1345 0.1465 4.8e-05 0.000298113
767623 39836274 -0.00398655 47333 m2 0.28375 0.2775 0.29 5e-05 0.000192203
1709416 41837656 0.00448644 49711 m2 0.13025 0.1335 0.127 -2.6e-05 9.32383e-05
310929 41777724 0.00320143 49640 m2 0.0755 0.088 0.063 -0.0001 0.00223855
1019848 40801789 -0.00225097 48482 m2 0.2195 0.2995 0.1395 -0.00064 0.037357
265219 33968195 0.00136301 40358 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1721282 37130369 -0.00175966 44116 m2 0.13875 0.1505 0.127 -9.4e-05 0.00115535
1193533 32575430 0.00104215 38704 m2 0.491 0.335 0.647 0.001248 0.0973755
828917 40538654 0.000116768 48169 m2 0.35825 0.382 0.3345 -0.00019 0.00245344
998132 41653902 0.00110838 49494 m2 0.11075 0.0865 0.135 0.000194 0.00597112
512984 40686572 -0.0018463 48345 m2 0.1665 0.17 0.163 -2.8e-05 8.82706e-05
375373 41620411 0.0016109 49454 m2 0.1355 0.121 0.15 0.000116 0.00179486
592838 41226309 0.000976204 48986 m2 0.21575 0.2155 0.216 2e-06 3.69381e-07
1601336 40113911 -0.000725343 47664 m2 0.249 0.2205 0.2775 0.000228 0.00434361
1141058 37064300 0.00442746 44038 m2 0.48875 0.509 0.4685 -0.000162 0.00164108
3638 32655503 0.00222004 38799 m2 0.32225 0.2795 0.365 0.000342 0.00836777
919630 40298748 -0.00141288 47884 m2 0.19825 0.204 0.1925 -4.6e-05 0.00020801
53534 41943753 0.000378299 49837 m2 0.06175 0.064 0.0595 -1.8e-05 8.73795e-05
371675 40919067 0.00278503 48621 m2 0.608 0.6225 0.5935 -0.000116 0.000882158
1691031 41520236 -0.000852885 49335 m2 0.444 0.4615 0.4265 -0.00014 0.00124056
1431826 40264063 0.0010531 47843 m2 0.3945 0.3985 0.3905 -3.2e-05 6.69821e-05
1440127 41752723 -0.00257698 49611 m2 0.0545 0.069 0.04 -0.000116 0.00408017
276908 41758431 0.000460806 49617 m2 0.0665 0.044 0.089 0.00018 0.0081551
1168732 41423071 0.00266497 49219 m2 0.073 0.045 0.101 0.000224 0.0115855
192158 40949199 -0.000765501 48657 m2 0.42375 0.4245 0.423 -6e-06 2.30357e-06
1507712 38713125 0.00150552 45998 m2 0.67875 0.6875 0.67 -7e-05 0.000351126
268630 41725882 0.000871212 49579 m2 0.19225 0.2685 0.116 -0.00061 0.03744
957490 40411830 0.00164673 48018 m2 0.709 0.7275 0.6905 -0.000148 0.00165884
1955600 41678002 -0.00306095 49522 m2 0.181 0.175 0.187 4.8e-05 0.000242851
1848112 39575440 -0.000421896 47024 m2 0.64575 0.6945 0.597 -0.00039 0.010389
289360 41612865 -0.000568342 49445 m2 0.08 0.0445 0.1155 0.000284 0.017123
462 41346475 -0.00205099 49128 m2 0.123 0.1285 0.1175 -4.4e-05 0.000280428
1801419 39762217 0.00101374 47246 m2 0.3605 0.3995 0.3215 -0.000312 0.00659756
1547892 40956084 -0.00165363 48665 m2 0.1815 0.183 0.18 -1.2e-05 1.51456e-05
790565 41511955 -0.00244338 49325 m2 0.1615 0.1395 0.1835 0.000176 0.00357413
1599858 41503054 0.00400871 49314 m2 0.0705 0.069 0.072 1.2e-05 3.43355e-05
641243 35870942 0.000227835 42620 m2 0.415 0.56 0.27 -0.00116 0.0866028
1180905 41259601 0.00120745 49025 m2 0.2435 0.3225 0.1645 -0.000632 0.0338802
1474953 37643900 0.00143147 44728 m2 0.4575 0.4665 0.4485 -7.2e-05 0.000326358
1904065 38960747 -0.00120367 46294 m2 0.58675 0.614 0.5595 -0.000218 0.00306244
232937 41867144 -0.00278554 49746 m2 0.0955 0.0585 0.1325 0.000296 0.0158486
1784548 41865920 0.00247923 49745 m2 0.08525 0.09 0.0805 -3.8e-05 0.000289328
1443931 41920307 -0.000281493 49810 m2 0.068 0.068 0.068 0 0
594439 41608960 -0.00436529 49440 m2 0.25325 0.2635 0.243 -8.2e-05 0.00055555
234088 37917019 0.000553167 45053 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1995135 39819115 -0.00186908 47313 m2 0.05675 0.072 0.0415 -0.000122 0.00434457
1122687 41513940 -0.0027799 49327 m2 0.14075 0.1665 0.115 -0.000206 0.0054826
574913 41166210 -0.00282911 48914 m2 0.09425 0.0865 0.102 6.2e-05 0.00070358
634941 38267232 0.00208 45469 m2 0.56725 0.421 0.7135 0.00117 0.0871325
1813522 41570505 -0.00138905 49395 m2 0.177 0.194 0.16 -0.000136 0.00198392
1489674 41823655 -0.000834423 49695 m2 0.106 0.127 0.085 -0.000168 0.00465367
107743 40702752 0.000288318 48364 m2 0.30875 0.334 0.2835 -0.000202 0.00298731
311526 41055085 -0.00203853 48783 m2 0.22225 0.2375 0.207 -0.000122 0.00134542
1920043 37157175 0.000672506 44148 m2 0.46675 0.4595 0.474 5.8e-05 0.000211184
1299109 40015418 0.000513792 47547 m2 0.2115 0.247 0.176 -0.000284 0.00755692
308092 41250460 -0.00149724 49014 m2 0.69675 0.6635 0.73 0.000266 0.00523246
185074 41924659 9.88673e-05 49815 m2 0.06275 0.0645 0.061 -1.4e-05 5.20723e-05
1179157 41774327 -0.00064264 49636 m2 0.0535 0.038 0.069 0.000124 0.00474448
339938 41504661 0.000497024 49316 m2 0.054 0.0705 0.0375 -0.000132 0.00532946
1335058 33064535 0.000796017 39285 m2 0.42 0.337 0.503 0.000664 0.02828
353467 37974100 0.000247896 45121 m2 0.14675 0.161 0.1325 -0.000114 0.00162172
226996 40860183 0.00162452 48551 m2 0.147 0.2015 0.0925 -0.000436 0.0236879
1116736 40932065 -0.000801776 48637 m2 0.07375 0.098 0.0495 -0.000194 0.00860861
65508 41793512 -0.000705242 49659 m2 0.05475 0.044 0.0655 8.6e-05 0.00223299
76218 41018205 0.000792992 48739 m2 0.24375 0.249 0.2385 -4.2e-05 0.000149523
1031608 35785271 0.000537725 42518 m2 0.53575 0.4075 0.664 0.001026 0.0661303
465907 36702215 -0.000676083 43607 m2 0.448 0.3385 0.5575 0.000876 0.0484854
887251 40328572 -0.00135672 47920 m2 0.413 0.414 0.412 -8e-06 4.12489e-06
679258 36775095 0.000516777 43694 m2 0.848 0.851 0.845 -2.4e-05 6.98237e-05
1318859 36915781 0.00207117 43862 m2 0.58 0.663 0.497 -0.000664 0.02828
602437 36868223 0.000707727 43805 m2 0.21125 0.2075 0.215 3e-05 8.43969e-05
610781 37658779 -0.00126976 44745 m2 0.56725 0.421 0.7135 0.00117 0.0871325
1034920 33697923 -0.000475536 40037 m2 0.53575 0.4075 0.664 0.001026 0.0661303
37545 35968273 -0.00068291 42735 m2 0.10525 0.098 0.1125 5.8e-05 0.000558152
854539 41587833 0.00106589 49415 m2 0.194 0.2 0.188 -4.8e-05 0.000230232
677541 40376492 -0.00152672 47976 m2 0.45525 0.411 0.4995 0.000354 0.00789549
545705 40639165 -0.00227486 48289 m2 0.19275 0.165 0.2205 0.000222 0.00494907
748288 38480732 -5.43582e-05 45722 m2 0.27375 0.258 0.2895 0.000126 0.00124773
1178879 41805382 -0.00130118 49673 m2 0.102 0.13 0.074 -0.000224 0.00855933
1987688 40605648 0.00290095 48249 m2 0.44225 0.457 0.4275 -0.000118 0.000882016
823105 41645314 -0.00220331 49483 m2 0.08975 0.0695 0.11 0.000162 0.00501944
444444 33867903 -0.0001819 40239 m2 0.448 0.3385 0.5575 0.000876 0.0484854
889682 39985059 0.00367398 47511 m2 0.24775 0.2335 0.262 0.000114 0.00108957
1266561 40830411 -0.000138248 48516 m2 0.376 0.361 0.391 0.00012 0.000958981
1389648 39551041 -0.000219019 46994 m2 0.6795 0.6835 0.6755 -3.2e-05 7.34687e-05
952679 40316991 -0.0034365 47906 m2 0.07575 0.091 0.0605 -0.000122 0.00332175
1321499 41387853 -0.00182011 49178 m2 0.17475 0.131 0.2185 0.00035 0.0132725
697797 41428115 0.00326615 49225 m2 0.1285 0.162 0.095 -0.000268 0.0100212
209340 39008660 -0.00343602 46350 m2 0.18975 0.1595 0.22 0.000242 0.00595182
1445448 41784892 -0.00274001 49649 m2 0.19775 0.1815 0.214 0.00013 0.00166449
187451 40618773 -0.000464593 48265 m2 0.25775 0.259 0.2565 -1e-05 8.16716e-06
315073 36195223 0.00313922 43005 m2 0.56025 0.5495 0.571 8.6e-05 0.000469061
1606372 35444874 0.0058312 42114 m2 0.264 0.24 0.288 0.000192 0.00296443
611278 40592644 0.00217057 48233 m2 0.234 0.175 0.293 0.000472 0.0194205
793061 41049044 0.00155101 48775 m2 0.18175 0.168 0.1955 0.00011 0.00127129
919853 39109222 4.2384e-05 46470 m2 0.11 0.1095 0.1105 4e-06 2.55363e-06
1639012 40990580 0.00124751 48706 m2 0.264 0.245 0.283 0.000152 0.00185791
733655 41873491 -0.00106187 49754 m2 0.0945 0.1025 0.0865 -6.4e-05 0.000747928
82019 40507510 -0.00419143 48132 m2 0.233 0.2145 0.2515 0.000148 0.0019151
57274 40520877 -0.00386853 48148 m2 0.24375 0.17 0.3175 0.00059 0.0295063
965647 39829433 -4.38102e-05 47325 m2 0.822 0.801 0.843 0.000168 0.00301402
1662106 41112975 -0.00158119 48851 m2 0.093 0.106 0.08 -0.000104 0.00200353
242523 40137514 0.00118014 47691 m2 0.20425 0.131 0.2775 0.000586 0.0330124
298638 37613715 0.00181519 44692 m2 0.16325 0.134 0.1925 0.000234 0.00626329
1375518 41730646 0.00051875 49584 m2 0.11175 0.115 0.1085 -2.6e-05 0.00010641
1923259 40592931 -0.00383394 48234 m2 0.30175 0.316 0.2875 -0.000114 0.000963766
1624768 38929691 -0.0011753 46257 m2 0.12225 0.121 0.1235 1e-05 1.45613e-05
26147 41987311 -0.00159506 49889 m2 0.05475 0.0545 0.055 2e-06 1.20767e-06
323911 40925586 -0.00409527 48629 m2 0.46925 0.5025 0.436 -0.000266 0.00443904
730261 39180194 0.000164613 46554 m2 0.10175 0.1145 0.089 -0.000102 0.00177864
1657032 39078546 0.000639638 46434 m2 0.1005 0.1065 0.0945 -4.8e-05 0.000398231
84041 40215668 -0.000901838 47785 m2 0.6335 0.6075 0.6595 0.000208 0.00291156
1474380 41232101 -0.000538981 48993 m2 0.10525 0.1185 0.092 -0.000106 0.00186427
292119 41133771 -0.00330994 48876 m2 0.16775 0.1305 0.205 0.000298 0.00993885
673617 36342680 -0.000298292 43180 m2 0.66125 0.679 0.6435 -0.000142 0.00140654
655879 36069802 -0.000410207 42855 m2 0.654 0.6645 0.6435 -8.4e-05 0.00048722
748538 40569113 0.000228578 48205 m2 0.2385 0.227 0.25 9.2e-05 0.000728178
757185 38977422 0.000427674 46313 m2 0.91275 0.915 0.9105 -1.8e-05 6.35693e-05
385736 41460206 -0.000431783 49263 m2 0.1605 0.165 0.156 -3.6e-05 0.00015029
1054276 41243893 -0.00168686 49007 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
773553 39656822 -0.00192118 47120 m2 0.48025 0.427 0.5335 0.000426 0.01136
114305 41718824 0.00156878 49570 m2 0.0615 0.059 0.064 2e-05 0.000108286
1489516 39233430 -0.000929339 46617 m2 0.539 0.5425 0.5355 -2.8e-05 4.92999e-05
385389 37232259 -0.000712507 44237 m2 0.46475 0.477 0.4525 -9.8e-05 0.000603248
1426928 39578100 0.000111475 47027 m2 0.25 0.245 0.255 4e-05 0.000133333
314615 40549239 0.000299128 48182 m2 0.09525 0.0945 0.096 6e-06 6.52723e-06
1258357 41120834 0.000497564 48861 m2 0.09175 0.086 0.0975 4.6e-05 0.000396757
1927240 40814212 -0.00167966 48497 m2 0.30175 0.316 0.2875 -0.000114 0.000963766
177772 41178687 -0.000821573 48929 m2 0.22975 0.233 0.2265 -2.6e-05 5.9687e-05
728373 36244097 -0.00228274 43063 m2 0.75775 0.78 0.7355 -0.000178 0.00269693
1872478 38360065 -0.00282021 45579 m2 0.06825 0.0715 0.065 -2.6e-05 0.000166098
1637921 41461800 -0.00149203 49265 m2 0.053 0.054 0.052 -8e-06 1.99239e-05
930189 41696691 0.00149645 49544 m2 0.09575 0.1075 0.084 -9.4e-05 0.00159459
134255 38752518 0.000954332 46045 m2 0.39225 0.381 0.4035 9e-05 0.000530905
603256 41027236 -0.00143332 48750 m2 0.081 0.0455 0.1165 0.000284 0.01693
714063 40809773 0.00156078 48491 m2 0.35625 0.3565 0.356 -2e-06 2.72526e-07
1239873 39323297 1.53127e-05 46724 m2 0.134 0.138 0.13 -3.2e-05 0.000137879
716592 38679172 0.000878723 45957 m2 0.94875 0.943 0.9545 4.6e-05 0.00067997
576228 34052734 0.00400343 40458 m2 0.5365 0.508 0.565 0.000228 0.00326641
1909932 40988998 -0.000868646 48704 m2 0.175 0.178 0.172 -2.4e-05 6.23377e-05
1719828 41763356 -0.00161549 49623 m2 0.13875 0.1505 0.127 -9.4e-05 0.00115535
1207985 41390015 0.000615057 49180 m2 0.08925 0.0885 0.09 6e-06 6.92014e-06
408430 40722984 -0.000562616 48388 m2 0.50575 0.5555 0.456 -0.000398 0.00990156
1864189 41598868 -0.000699987 49428 m2 0.05875 0.0575 0.06 1e-05 2.82558e-05
1675763 38121022 0.00284192 45295 m2 0.4745 0.4645 0.4845 8e-05 0.000401043
1364998 39764487 0.00046724 47248 m2 0.344 0.366 0.322 -0.000176 0.00214478
1446829 38095541 -0.00096656 45265 m2 0.7465 0.75 0.743 -2.8e-05 6.47334e-05
1321426 37323026 -0.00350748 44346 m2 0.32175 0.351 0.2925 -0.000234 0.00392052
1615827 40602244 0.00147514 48245 m2 0.17425 0.166 0.1825 6.6e-05 0.000473028
682094 40299174 -6.2074e-06 47884 m2 0.47175 0.475 0.4685 -2.6e-05 4.23853e-05
258433 35102803 -0.000423769 41706 m2 0.51375 0.32 0.7075 0.00155 0.15027
1860453 40797665 -9.48765e-05 48477 m2 0.1625 0.1485 0.1765 0.000112 0.00144018
1091807 40693674 -0.0047107 48354 m2 0.08575 0.081 0.0905 3.8e-05 0.000287798
1543131 41892297 -0.00138685 49776 m2 0.07125 0.088 0.0545 -0.000134 0.00423981
477534 36106331 0.000540578 42899 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1500934 41225973 0.00212427 48985 m2 0.07375 0.07 0.0775 3e-05 0.00020586
896219 40819868 -0.00140012 48503 m2 0.27225 0.269 0.2755 2.6e-05 5.3311e-05
838525 41821634 -0.00229844 49692 m2 0.0985 0.0965 0.1005 1.6e-05 4.50462e-05
244282 38215853 -0.00207259 45408 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1616888 40923964 -8.43167e-05 48627 m2 0.4055 0.4145 0.3965 -7.2e-05 0.000336002
209448 38148067 0.00198674 45327 m2 0.33825 0.329 0.3475 7.4e-05 0.000382254
554812 41471634 -0.00288415 49277 m2 0.1625 0.175 0.15 -0.0001 0.00114811
97805 41869903 -0.00171622 49750 m2 0.103 0.118 0.088 -0.00012 0.0024353
633619 40827183 0.00106268 48512 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
369692 39353912 0.00105963 46761 m2 0.41325 0.4165 0.41 -2.6e-05 4.35613e-05
1875372 41625029 -0.00134486 49459 m2 0.07575 0.0655 0.086 8.2e-05 0.00150064
1610788 41306609 0.000462014 49081 m2 0.0715 0.0825 0.0605 -8.8e-05 0.00182263
22243 39792662 -0.000385638 47281 m2 0.2685 0.2855 0.2515 -0.000136 0.00147143
759602 37580386 0.00217731 44652 m2 0.4 0.431 0.369 -0.000248 0.00400417
260529 36811639 0.00268618 43738 m2 0.48625 0.68 0.2925 -0.00155 0.15027
225345 38596733 0.000272028 45859 m2 0.144 0.088 0.2 0.000448 0.0254413
1826629 41257589 0.000764087 49023 m2 0.0805 0.0625 0.0985 0.000144 0.00437721
1674216 40778955 0.00247784 48455 m2 0.10825 0.122 0.0945 -0.00011 0.00195855
1892055 36976408 0.00184062 43933 m2 0.11475 0.111 0.1185 3e-05 0.000138434
497491 37253200 -0.000740329 44262 m2 0.447 0.433 0.461 0.000112 0.000792909
620499 36013460 0.000482158 42789 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
467511 41327401 -0.000451147 49106 m2 0.08175 0.108 0.0555 -0.00021 0.00917931
748734 39636170 -0.00127687 47095 m2 0.22275 0.21 0.2355 0.000102 0.000938949
704113 41047557 -0.000480771 48774 m2 0.12175 0.1475 0.096 -0.000206 0.00620108
